roi_id,type,lat,lon,ELEV_mean_0,ELEV_stddev_0,ELEV_min_0,ELEV_max_0,LCT_mean_0,LCT_stddev_0,LCT_min_0,LCT_max_0,NDVI_mean_0,NDVI_stddev_0,NDVI_min_0,NDVI_max_0,WATERBODY_count_0,WATERBODY_mean_0,WATERBODY_stddev_0,WATERBODY_min_0,WATERBODY_max_0,CAPE0_mean_4,CAPE0_stddev_4,CAPE0_min_4,CAPE0_max_4,CAPE1_mean_4,CAPE1_stddev_4,CAPE1_min_4,CAPE1_max_4,CAPE2_mean_4,CAPE2_stddev_4,CAPE2_min_4,CAPE2_max_4,CAPE3_mean_4,CAPE3_stddev_4,CAPE3_min_4,CAPE3_max_4,HTFL_RH_mean_4,HTFL_RH_stddev_4,HTFL_RH_min_4,HTFL_RH_max_4,SMOIS0_mean_4,SMOIS0_stddev_4,SMOIS0_min_4,SMOIS0_max_4,TCUM_CLOUD_count_4,TCUM_CLOUD_mean_4,TCUM_CLOUD_stddev_4,TCUM_CLOUD_min_4,TCUM_CLOUD_max_4,TSOIL0_mean_4,TSOIL0_stddev_4,TSOIL0_min_4,TSOIL0_max_4,UGRD_mean_4,UGRD_stddev_4,UGRD_min_4,UGRD_max_4,VGRD_mean_4,VGRD_stddev_4,VGRD_min_4,VGRD_max_4,WINDCONV_mean_4,WINDCONV_stddev_4,WINDCONV_min_4,WINDCONV_max_4
2cf144df-5a43-4651-8008-158238d7889c,1,35.127084,-88.522737,148.830051,14.815935,110.0,185.0,7.363412,3.150756,1.0,13.0,8053.181042,668.202551,2901.0,9927.0,0,0.0,0.0,0.0,0.0,15.555556,12.570787,0.0,40.0,22.222222,17.497795,0.0,40.0,553.333333,110.352969,340.0,720.0,11.111111,9.93808,0.0,20.0,25.111111,2.131481,20.0,27.0,0.224129,0.033821,0.176,0.292,12,1.0,0.0,1.0,1.0,24.746058,0.392532,24.147,25.806,0.878064,0.153408,0.725286,1.100286,-1.880677,0.354099,-2.575122,-1.450122,-7e-06,1.4e-05,-3.2e-05,1.4e-05
8268cf99-db66-4d76-b831-255c4c8e3a7e,1,32.543216,-85.082768,141.34969,36.966725,59.0,273.0,7.473195,2.438613,1.0,13.0,7474.892992,1252.941528,88.0,9637.0,11,1.0,0.0,1.0,1.0,326.666667,164.113782,100.0,640.0,228.888889,96.199381,100.0,400.0,326.666667,164.113782,100.0,640.0,88.888889,28.45833,60.0,140.0,55.888889,1.36987,54.0,59.0,0.248686,0.02523,0.201,0.307,0,0.0,0.0,0.0,0.0,26.602131,0.596081,25.929,28.024,0.141953,0.176777,-0.149714,0.350286,0.133211,0.228218,-0.075122,0.674878,1e-06,1.6e-05,-1.8e-05,2.3e-05
d138073a-9a2d-4820-bc2b-2a4d25793259,1,29.974105,-89.649934,1.0,0.0,1.0,1.0,6.3639,4.590973,1.0,16.0,0.0,0.0,0.0,0.0,2196,1.0,0.0,1.0,1.0,1033.333333,234.946802,640.0,1400.0,1564.444444,53.97759,1500.0,1660.0,1804.444444,93.702972,1660.0,1940.0,1200.0,126.491106,1020.0,1400.0,63.333333,0.816497,62.0,65.0,0.277789,0.024339,0.222,0.368,20,1.0,0.0,1.0,1.0,26.211845,0.851536,24.657,27.56,-0.108047,0.311805,-0.649714,0.350286,-0.561233,0.360577,-1.325122,-0.200122,2.5e-05,1.6e-05,0.0,5.1e-05
3e8b7e8d-1785-42a9-9963-28a0298a232b,1,34.319794,-89.443302,129.433877,19.280684,70.0,184.0,6.588817,2.053781,1.0,13.0,8407.044625,791.080055,2547.0,9644.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.333333,4.642796,22.0,36.0,0.285116,0.020901,0.208,0.332,0,0.0,0.0,0.0,0.0,24.097464,0.417844,23.368,26.104,0.405842,0.408721,-0.399714,0.850286,-0.464011,0.350815,-1.200122,-0.075122,4e-05,2.1e-05,0.0,7.4e-05
869b797d-275c-4f62-835e-0740e9ccb754,1,34.816864,-86.931003,217.436691,27.212467,169.0,355.0,10.561934,2.699105,1.0,16.0,7466.006995,1247.840675,-1985.0,9336.0,27,1.0,0.0,1.0,1.0,264.444444,72.894309,160.0,360.0,224.444444,123.208145,120.0,480.0,351.111111,84.910992,260.0,560.0,95.555556,77.618885,40.0,300.0,30.888889,1.286204,29.0,33.0,0.300955,0.015952,0.27,0.336,3,1.0,0.0,1.0,1.0,22.3425,0.48691,21.975,24.918,0.336398,0.223952,-0.024714,0.725286,-0.547344,0.728339,-1.575122,0.424878,6.4e-05,2.1e-05,2.8e-05,9.2e-05
63150b54-af20-4fe7-97f5-2b53b933cdbc,1,30.332885,-89.492905,8.421938,6.682093,1.0,36.0,7.225301,2.397195,1.0,16.0,6039.813851,3685.753702,-3000.0,9987.0,491,1.0,0.0,1.0,1.0,617.777778,198.089642,340.0,1020.0,1502.222222,95.426269,1320.0,1600.0,1715.555556,114.223087,1480.0,1820.0,846.666667,193.218357,540.0,1200.0,67.0,1.563472,65.0,69.0,0.280992,0.023322,0.229,0.33,10,1.0,0.0,1.0,1.0,25.742443,0.284741,25.132,26.583,-0.56638,0.102062,-0.774714,-0.399714,-1.075122,0.256851,-1.700122,-0.825122,-1e-06,1e-05,-2.3e-05,9e-06
de73aec3-9a24-4921-aef2-10de2e19002d,1,33.227564,-89.208513,151.047271,18.532395,85.0,195.0,5.742204,1.498352,1.0,13.0,8016.866065,1427.684733,1200.0,9994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.777778,14.740555,40.0,80.0,124.444444,45.973691,60.0,200.0,4.444444,8.314794,0.0,20.0,83.0,3.091206,76.0,86.0,0.237387,0.021704,0.163,0.316,0,0.0,0.0,0.0,0.0,25.205095,0.280348,24.422,25.95,0.016953,0.489473,-0.774714,0.600286,0.035989,0.092128,-0.075122,0.174878,3e-05,1.6e-05,0.0,5.1e-05
43bb18a9-4e2d-4edd-ae4d-8c4cd11b14d4,1,30.572401,-86.661936,39.504592,16.359647,1.0,77.0,7.518125,2.725054,1.0,16.0,6184.021405,1554.214541,-3000.0,8967.0,36,1.0,0.0,1.0,1.0,115.555556,128.505176,0.0,400.0,835.555556,335.165336,340.0,1320.0,862.222222,337.763158,360.0,1360.0,435.555556,290.100025,80.0,940.0,72.888889,2.884612,68.0,77.0,0.218273,0.041221,0.167,0.328,2,1.0,0.0,1.0,1.0,25.254273,0.801451,24.378,28.023,-0.677491,0.114531,-0.899714,-0.524714,-0.200122,0.317324,-0.825122,0.174878,-3.1e-05,9e-06,-4.2e-05,-1.8e-05
f04c8713-a6e9-4744-aab4-d2ec8e157344,1,33.668218,-85.708919,278.788764,64.734976,176.0,609.0,6.857805,2.150201,3.0,13.0,7757.640344,877.550025,2004.0,8872.0,0,0.0,0.0,0.0,0.0,460.0,88.944427,340.0,600.0,484.444444,79.318081,380.0,600.0,475.555556,83.680757,360.0,600.0,242.222222,76.851629,140.0,380.0,75.222222,0.785674,74.0,76.0,0.272517,0.033656,0.21,0.354,2,1.0,0.0,1.0,1.0,23.201371,0.658549,22.001,25.459,-0.177491,0.241363,-0.399714,0.225286,0.133211,0.25,-0.075122,0.549878,3.3e-05,1.9e-05,0.0,6.5e-05
d2c58f44-4b56-450d-b473-8a9e2620c3ea,1,33.69285,-88.750164,76.29955,13.88228,53.0,136.0,8.214087,2.547094,1.0,13.0,8236.387918,761.114754,3030.0,9656.0,0,0.0,0.0,0.0,0.0,17.777778,14.740555,0.0,40.0,0.0,0.0,0.0,0.0,44.444444,8.314794,40.0,60.0,0.0,0.0,0.0,0.0,69.0,7.644897,56.0,80.0,0.26677,0.037326,0.189,0.361,0,0.0,0.0,0.0,0.0,24.761108,0.288596,24.3,25.424,1.003064,0.1288,0.725286,1.225286,-0.1029,0.316106,-0.575122,0.424878,1.6e-05,9e-06,0.0,2.8e-05
435fb0f4-bd6d-4ba9-8e83-3c8f648f73c5,1,35.089459,-85.296238,328.561482,142.722979,193.0,693.0,6.910959,3.294989,1.0,13.0,7571.286334,1370.883021,955.0,9496.0,20,1.0,0.0,1.0,1.0,1080.0,142.361043,800.0,1260.0,1013.333333,128.235894,720.0,1160.0,1113.333333,104.136662,960.0,1260.0,648.888889,73.702773,480.0,740.0,47.0,5.333333,37.0,54.0,0.292788,0.023845,0.226,0.332,15,1.0,0.0,1.0,1.0,21.85135,1.380128,19.653,24.345,-0.06638,0.235702,-0.649714,0.225286,-0.269566,0.549972,-1.075122,0.799878,2.6e-05,1.9e-05,-5e-06,5.1e-05
000cf66f-964c-467e-8c87-5b7acaf7b057,1,30.206715,-89.358363,3.64,2.112686,1.0,18.0,7.216585,3.348377,1.0,16.0,85.825397,4565.286264,-3000.0,9987.0,2215,1.0,0.0,1.0,1.0,1020.0,284.09701,600.0,1580.0,1626.666667,78.881064,1540.0,1800.0,1840.0,56.568542,1780.0,1940.0,1184.444444,201.500544,840.0,1500.0,67.666667,1.490712,65.0,70.0,0.275189,0.028306,0.172,0.318,24,1.0,0.0,1.0,1.0,26.073302,0.282029,25.541,26.864,-0.31638,0.25,-0.524714,0.225286,-1.380677,0.205067,-1.700122,-1.075122,1.3e-05,3e-05,-2.3e-05,6e-05
3ced1e6e-d28c-4a14-a40a-4fd9fbcf506c,1,31.69952,-85.155502,99.515493,26.984182,44.0,167.0,7.189853,2.099325,1.0,16.0,7109.135413,1855.885606,-2000.0,9992.0,183,1.0,0.0,1.0,1.0,184.444444,65.168348,60.0,280.0,184.444444,63.089198,80.0,260.0,208.888889,78.378632,80.0,320.0,84.444444,39.75232,40.0,160.0,55.888889,0.737028,55.0,57.0,0.208519,0.027551,0.158,0.266,0,0.0,0.0,0.0,0.0,26.771618,0.276717,26.139,27.851,0.68362,0.228218,0.225286,0.975286,-0.311233,0.272873,-0.825122,0.049878,-7e-06,1e-05,-2.3e-05,9e-06
97c948bd-e2b1-45aa-a736-f811d29877a1,1,34.074615,-89.310153,121.548986,22.893085,73.0,184.0,6.944633,2.537506,1.0,13.0,8463.689462,783.274517,2373.0,9825.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.777778,25.724082,0.0,60.0,0.0,0.0,0.0,0.0,42.888889,5.971124,32.0,50.0,0.301936,0.020152,0.256,0.341,0,0.0,0.0,0.0,0.0,24.125184,0.336224,23.251,24.946,0.80862,0.058926,0.725286,0.850286,-0.116789,0.282597,-0.575122,0.424878,7e-06,1.3e-05,-9e-06,2.8e-05
65dedbff-6ed6-493c-8489-93f362ee964a,1,32.27834,-86.824219,63.596511,23.933077,18.0,152.0,7.48825,1.926611,1.0,13.0,7701.360031,1010.969622,63.0,9923.0,2,1.0,0.0,1.0,1.0,242.222222,83.50353,120.0,360.0,184.444444,87.319479,80.0,300.0,242.222222,83.50353,120.0,360.0,37.777778,19.87616,0.0,60.0,70.555556,4.192881,64.0,76.0,0.26414,0.051653,0.163,0.38,0,0.0,0.0,0.0,0.0,26.896191,0.240027,26.351,27.385,0.641953,0.186339,0.225286,0.850286,1.327656,0.202225,1.049878,1.549878,1.8e-05,1.7e-05,-9e-06,4.2e-05
854880ff-ed33-4679-8e52-0b96367ac7c3,1,34.104531,-87.127777,205.620282,36.35016,91.0,305.0,6.427996,2.572486,1.0,12.0,8005.508708,762.834018,666.0,9064.0,3,1.0,0.0,1.0,1.0,86.666667,94.280904,20.0,320.0,433.333333,154.919334,220.0,720.0,460.0,136.950924,280.0,720.0,60.0,55.777335,0.0,180.0,57.444444,5.459164,48.0,65.0,0.256731,0.021331,0.186,0.299,3,1.0,0.0,1.0,1.0,22.025731,0.296701,21.423,22.74,-0.177491,0.262055,-0.524714,0.100286,0.813767,0.374743,0.299878,1.549878,3e-06,1e-05,-1.4e-05,2.3e-05
deb751fb-c995-439f-b351-2961bba6f37b,1,31.427277,-89.582785,91.184166,21.222778,46.0,142.0,7.279616,2.079106,1.0,13.0,7893.612114,641.454606,2933.0,9976.0,0,0.0,0.0,0.0,0.0,157.777778,33.259177,120.0,220.0,224.444444,18.324914,200.0,260.0,251.111111,21.314807,220.0,280.0,71.111111,13.698698,40.0,80.0,69.555556,1.342561,67.0,71.0,0.249371,0.016952,0.203,0.305,0,0.0,0.0,0.0,0.0,26.161007,0.416186,25.101,27.352,0.253064,0.424009,-0.524714,0.850286,0.994323,0.187371,0.674878,1.299878,-2e-06,2.7e-05,-3.7e-05,4.2e-05
886863da-4738-4be5-8210-c6cd03361189,1,32.172033,-87.117816,54.122116,24.042292,12.0,137.0,6.736712,1.842339,1.0,12.0,7717.099084,888.180685,-1984.0,9733.0,0,0.0,0.0,0.0,0.0,102.222222,58.45754,20.0,220.0,84.444444,55.599982,20.0,180.0,102.222222,58.45754,20.0,220.0,15.555556,15.713484,0.0,40.0,67.333333,5.05525,59.0,74.0,0.263022,0.037716,0.146,0.38,0,0.0,0.0,0.0,0.0,27.098067,0.294317,26.476,27.81,0.697509,0.098209,0.600286,0.850286,1.424878,0.083333,1.299878,1.549878,-5e-06,1.2e-05,-1.8e-05,1.8e-05
54465542-62c2-4ccb-8f11-710fc752b835,1,30.708046,-86.934661,40.792421,17.842302,1.0,79.0,6.904614,2.661717,1.0,13.0,6827.869343,1110.056547,-3000.0,9587.0,8,1.0,0.0,1.0,1.0,2.222222,6.285394,0.0,20.0,373.333333,276.967708,60.0,840.0,391.111111,256.837365,80.0,800.0,104.444444,96.045257,0.0,260.0,67.444444,3.593547,63.0,73.0,0.226978,0.036601,0.175,0.306,0,0.0,0.0,0.0,0.0,24.939036,0.524132,24.022,27.221,-0.399714,0.131762,-0.524714,-0.149714,0.077656,0.202225,-0.200122,0.424878,-1.6e-05,1e-05,-3.2e-05,0.0
02a7dc66-7f54-4026-921c-d465737c37d3,1,34.584612,-84.90158,235.547042,52.55247,183.0,536.0,7.411455,2.420128,1.0,13.0,7966.06128,839.143181,1650.0,9476.0,0,0.0,0.0,0.0,0.0,213.333333,86.922699,120.0,400.0,375.555556,150.78396,180.0,640.0,431.111111,174.893266,220.0,740.0,71.111111,36.649828,40.0,140.0,65.777778,2.615245,61.0,69.0,0.290929,0.022681,0.234,0.337,5,1.0,0.0,1.0,1.0,22.933199,0.530216,22.152,25.201,-0.385825,0.581678,-1.399714,0.475286,1.688767,0.272873,1.299878,2.174878,-3.9e-05,1.1e-05,-5.5e-05,-1.8e-05
a2cb50ff-5610-404f-b46b-53a794261b26,1,31.690681,-85.013716,96.109296,24.502909,40.0,162.0,7.08857,2.160592,1.0,16.0,7195.157085,1813.005094,-2000.0,9992.0,161,1.0,0.0,1.0,1.0,246.666667,69.282032,140.0,380.0,251.111111,60.45098,140.0,320.0,277.777778,74.502465,140.0,400.0,117.777778,40.490816,60.0,180.0,56.111111,0.737028,55.0,57.0,0.209465,0.028819,0.142,0.263,0,0.0,0.0,0.0,0.0,26.835357,0.236684,26.279,27.569,0.711398,0.319746,0.225286,1.350286,-0.533455,0.25,-0.950122,-0.200122,-5e-06,1.2e-05,-2.3e-05,2.3e-05
05bb9025-bb31-47d1-abf2-b0eb13ed0ab7,1,33.524138,-87.602348,127.880899,30.472448,61.0,238.0,5.916796,1.58115,1.0,12.0,8306.160162,612.136146,3427.0,9344.0,0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,162.222222,38.232557,100.0,220.0,164.444444,37.449555,120.0,220.0,2.222222,6.285394,0.0,20.0,77.222222,1.547599,75.0,80.0,0.276783,0.018077,0.207,0.324,0,0.0,0.0,0.0,0.0,23.354123,0.207718,22.862,23.881,-1.024714,0.263523,-1.274714,-0.524714,-0.269566,0.368514,-0.700122,0.299878,-1e-05,1.7e-05,-3.7e-05,1.8e-05
2d821cf3-1ab5-4762-ba7a-59da5923a077,1,31.500405,-85.883858,102.748735,17.744022,52.0,153.0,7.404954,1.950496,1.0,13.0,7556.002099,1084.606671,1513.0,9994.0,0,0.0,0.0,0.0,0.0,6.666667,9.42809,0.0,20.0,60.0,18.856181,40.0,100.0,26.666667,9.42809,20.0,40.0,0.0,0.0,0.0,0.0,52.777778,2.249829,49.0,57.0,0.215453,0.022823,0.167,0.267,0,0.0,0.0,0.0,0.0,26.18754,0.343348,25.427,27.051,0.18362,0.256851,-0.274714,0.475286,0.327656,0.114531,0.174878,0.549878,-1.8e-05,8e-06,-3.2e-05,-5e-06
dd2dad8b-fc46-4858-b068-a65f3322472b,1,33.353047,-89.346464,137.989865,20.903411,98.0,197.0,5.916255,1.602137,1.0,13.0,8232.135315,1261.177426,1267.0,9994.0,0,0.0,0.0,0.0,0.0,2.222222,6.285394,0.0,20.0,53.333333,24.944383,20.0,100.0,184.444444,26.293688,140.0,220.0,4.444444,8.314794,0.0,20.0,75.666667,5.906682,65.0,84.0,0.259902,0.02663,0.217,0.319,0,0.0,0.0,0.0,0.0,25.068399,0.318428,23.875,25.757,-0.219158,0.449193,-0.899714,0.475286,-0.061233,0.181089,-0.450122,0.174878,2.7e-05,1.9e-05,-5e-06,5.1e-05
f7af457b-e449-471a-99ec-e210a7cc311f,1,32.164948,-86.97531,68.17614,24.451091,14.0,152.0,6.891708,1.741324,1.0,12.0,7743.516858,886.372979,2347.0,9924.0,0,0.0,0.0,0.0,0.0,131.111111,68.709444,40.0,260.0,88.888889,61.181777,20.0,180.0,131.111111,68.709444,40.0,260.0,17.777778,17.497795,0.0,40.0,66.0,5.312459,58.0,73.0,0.276822,0.04171,0.197,0.38,0,0.0,0.0,0.0,0.0,26.9232,0.294514,26.351,27.593,0.655842,0.085617,0.600286,0.850286,1.438767,0.092128,1.299878,1.549878,0.0,1.4e-05,-1.8e-05,2.3e-05
