roi_id,type,lat,lon,ELEV_mean_0,ELEV_stddev_0,ELEV_min_0,ELEV_max_0,LCT_mean_0,LCT_stddev_0,LCT_min_0,LCT_max_0,NDVI_mean_0,NDVI_stddev_0,NDVI_min_0,NDVI_max_0,WATERBODY_count_0,WATERBODY_mean_0,WATERBODY_stddev_0,WATERBODY_min_0,WATERBODY_max_0,CAPE0_mean_1,CAPE0_stddev_1,CAPE0_min_1,CAPE0_max_1,CAPE1_mean_1,CAPE1_stddev_1,CAPE1_min_1,CAPE1_max_1,CAPE2_mean_1,CAPE2_stddev_1,CAPE2_min_1,CAPE2_max_1,CAPE3_mean_1,CAPE3_stddev_1,CAPE3_min_1,CAPE3_max_1,HTFL_RH_mean_1,HTFL_RH_stddev_1,HTFL_RH_min_1,HTFL_RH_max_1,SMOIS0_mean_1,SMOIS0_stddev_1,SMOIS0_min_1,SMOIS0_max_1,TCUM_CLOUD_count_1,TCUM_CLOUD_mean_1,TCUM_CLOUD_min_1,TCUM_CLOUD_max_1,UGRD_mean_1,UGRD_stddev_1,UGRD_min_1,UGRD_max_1,VGRD_mean_1,VGRD_stddev_1,VGRD_min_1,VGRD_max_1,WINDCONV_mean_1,WINDCONV_stddev_1,WINDCONV_min_1,WINDCONV_max_1,CAPE0_mean_2,CAPE0_stddev_2,CAPE0_min_2,CAPE0_max_2,CAPE1_mean_2,CAPE1_stddev_2,CAPE1_min_2,CAPE1_max_2,CAPE2_mean_2,CAPE2_stddev_2,CAPE2_min_2,CAPE2_max_2,CAPE3_mean_2,CAPE3_stddev_2,CAPE3_min_2,CAPE3_max_2,HTFL_RH_mean_2,HTFL_RH_stddev_2,HTFL_RH_min_2,HTFL_RH_max_2,SMOIS0_mean_2,SMOIS0_stddev_2,SMOIS0_min_2,SMOIS0_max_2,TCUM_CLOUD_count_2,TCUM_CLOUD_mean_2,TCUM_CLOUD_min_2,TCUM_CLOUD_max_2,UGRD_mean_2,UGRD_stddev_2,UGRD_min_2,UGRD_max_2,VGRD_mean_2,VGRD_stddev_2,VGRD_min_2,VGRD_max_2,WINDCONV_mean_2,WINDCONV_stddev_2,WINDCONV_min_2,WINDCONV_max_2,CAPE0_mean_3,CAPE0_stddev_3,CAPE0_min_3,CAPE0_max_3,CAPE1_mean_3,CAPE1_stddev_3,CAPE1_min_3,CAPE1_max_3,CAPE2_mean_3,CAPE2_stddev_3,CAPE2_min_3,CAPE2_max_3,CAPE3_mean_3,CAPE3_stddev_3,CAPE3_min_3,CAPE3_max_3,HTFL_RH_mean_3,HTFL_RH_stddev_3,HTFL_RH_min_3,HTFL_RH_max_3,SMOIS0_mean_3,SMOIS0_stddev_3,SMOIS0_min_3,SMOIS0_max_3,TCUM_CLOUD_count_3,TCUM_CLOUD_mean_3,TCUM_CLOUD_min_3,TCUM_CLOUD_max_3,UGRD_mean_3,UGRD_stddev_3,UGRD_min_3,UGRD_max_3,VGRD_mean_3,VGRD_stddev_3,VGRD_min_3,VGRD_max_3,WINDCONV_mean_3,WINDCONV_stddev_3,WINDCONV_min_3,WINDCONV_max_3,CAPE0_mean_diff_1_2,CAPE0_stddev_diff_1_2,CAPE0_min_diff_1_2,CAPE0_max_diff_1_2,CAPE1_mean_diff_1_2,CAPE1_stddev_diff_1_2,CAPE1_min_diff_1_2,CAPE1_max_diff_1_2,CAPE2_mean_diff_1_2,CAPE2_stddev_diff_1_2,CAPE2_min_diff_1_2,CAPE2_max_diff_1_2,CAPE3_mean_diff_1_2,CAPE3_stddev_diff_1_2,CAPE3_min_diff_1_2,CAPE3_max_diff_1_2,HTFL_RH_mean_diff_1_2,HTFL_RH_stddev_diff_1_2,HTFL_RH_min_diff_1_2,HTFL_RH_max_diff_1_2,SMOIS0_mean_diff_1_2,SMOIS0_stddev_diff_1_2,SMOIS0_min_diff_1_2,SMOIS0_max_diff_1_2,TCUM_CLOUD_count_diff_1_2,TCUM_CLOUD_mean_diff_1_2,TCUM_CLOUD_min_diff_1_2,TCUM_CLOUD_max_diff_1_2,UGRD_mean_diff_1_2,UGRD_stddev_diff_1_2,UGRD_min_diff_1_2,UGRD_max_diff_1_2,VGRD_mean_diff_1_2,VGRD_stddev_diff_1_2,VGRD_min_diff_1_2,VGRD_max_diff_1_2,WINDCONV_mean_diff_1_2,WINDCONV_stddev_diff_1_2,WINDCONV_min_diff_1_2,WINDCONV_max_diff_1_2,CAPE0_mean_diff_2_3,CAPE0_stddev_diff_2_3,CAPE0_min_diff_2_3,CAPE0_max_diff_2_3,CAPE1_mean_diff_2_3,CAPE1_stddev_diff_2_3,CAPE1_min_diff_2_3,CAPE1_max_diff_2_3,CAPE2_mean_diff_2_3,CAPE2_stddev_diff_2_3,CAPE2_min_diff_2_3,CAPE2_max_diff_2_3,CAPE3_mean_diff_2_3,CAPE3_stddev_diff_2_3,CAPE3_min_diff_2_3,CAPE3_max_diff_2_3,HTFL_RH_mean_diff_2_3,HTFL_RH_stddev_diff_2_3,HTFL_RH_min_diff_2_3,HTFL_RH_max_diff_2_3,SMOIS0_mean_diff_2_3,SMOIS0_stddev_diff_2_3,SMOIS0_min_diff_2_3,SMOIS0_max_diff_2_3,TCUM_CLOUD_count_diff_2_3,TCUM_CLOUD_mean_diff_2_3,TCUM_CLOUD_min_diff_2_3,TCUM_CLOUD_max_diff_2_3,UGRD_mean_diff_2_3,UGRD_stddev_diff_2_3,UGRD_min_diff_2_3,UGRD_max_diff_2_3,VGRD_mean_diff_2_3,VGRD_stddev_diff_2_3,VGRD_min_diff_2_3,VGRD_max_diff_2_3,WINDCONV_mean_diff_2_3,WINDCONV_stddev_diff_2_3,WINDCONV_min_diff_2_3,WINDCONV_max_diff_2_3,CAPE0_mean_diff_3_4,CAPE0_stddev_diff_3_4,CAPE0_min_diff_3_4,CAPE0_max_diff_3_4,CAPE1_mean_diff_3_4,CAPE1_stddev_diff_3_4,CAPE1_min_diff_3_4,CAPE1_max_diff_3_4,CAPE2_mean_diff_3_4,CAPE2_stddev_diff_3_4,CAPE2_min_diff_3_4,CAPE2_max_diff_3_4,CAPE3_mean_diff_3_4,CAPE3_stddev_diff_3_4,CAPE3_min_diff_3_4,CAPE3_max_diff_3_4,HTFL_RH_mean_diff_3_4,HTFL_RH_stddev_diff_3_4,HTFL_RH_min_diff_3_4,HTFL_RH_max_diff_3_4,SMOIS0_mean_diff_3_4,SMOIS0_stddev_diff_3_4,SMOIS0_min_diff_3_4,SMOIS0_max_diff_3_4,TCUM_CLOUD_count_diff_3_4,TCUM_CLOUD_mean_diff_3_4,TCUM_CLOUD_min_diff_3_4,TCUM_CLOUD_max_diff_3_4,UGRD_mean_diff_3_4,UGRD_stddev_diff_3_4,UGRD_min_diff_3_4,UGRD_max_diff_3_4,VGRD_mean_diff_3_4,VGRD_stddev_diff_3_4,VGRD_min_diff_3_4,VGRD_max_diff_3_4,WINDCONV_mean_diff_3_4,WINDCONV_stddev_diff_3_4,WINDCONV_min_diff_3_4,WINDCONV_max_diff_3_4
e4e50f47-dcd5-4076-9e1d-948f60ed91b8,1,34.144083,-87.997864,176.308343,36.457357,104.0,280.0,6.317352,1.925812,4.0,13.0,8480.644426,755.937199,1909.0,9897.0,0,0.0,0.0,0.0,0.0,891.111111,103.327359,720.0,1020.0,553.333333,67.330033,440.0,680.0,911.111111,78.943643,800.0,1020.0,144.444444,57.176357,40.0,260.0,20.222222,3.880944,15.0,27.0,0.2664,0.022574,0.202,0.306,7,1.0,1.0,1.0,-0.011705,0.291336,-0.525594,0.474406,-1.14936,0.394307,-1.746582,-0.496582,4.4e-05,7e-06,3.2e-05,5.5e-05,546.666667,98.882646,420.0,700.0,635.555556,93.227453,480.0,800.0,735.555556,67.8415,600.0,840.0,42.222222,19.87616,20.0,80.0,28.444444,4.085506,22.0,35.0,0.267714,0.022915,0.202,0.308,1,1.0,1.0,1.0,-0.48075,0.35246,-0.952972,0.172028,-1.2165,0.456435,-1.799833,-0.299833,3.8e-05,1.3e-05,1.4e-05,6e-05,411.111111,115.512813,200.0,580.0,608.888889,98.932575,460.0,780.0,593.333333,75.424723,460.0,720.0,124.444444,30.951974,80.0,180.0,40.555556,2.362255,38.0,44.0,0.268814,0.023219,0.203,0.309,7,1.0,1.0,1.0,-0.130014,0.46398,-0.79668,0.57832,-0.891372,0.689986,-1.946927,0.303073,4.7e-05,2.8e-05,5e-06,8.8e-05,344.444444,4.444713,300.0,320.0,-82.222223,-25.89742,-40.0,-120.0,175.555555,11.102143,200.0,180.0,102.222222,37.300197,20.0,180.0,-8.222222,-0.204562,-7.0,-8.0,-0.001314,-0.000341,0.0,-0.002,6,0.0,0.0,0.0,0.469045,-0.061124,0.427378,0.302378,0.06714,-0.062128,0.053251,-0.196749,6e-06,-6e-06,1.8e-05,-5e-06,135.555556,-16.630167,220.0,120.0,26.666667,-5.705122,20.0,20.0,142.222223,-7.583223,140.0,120.0,-82.222222,-11.075814,-60.0,-100.0,-12.111112,1.723251,-16.0,-9.0,-0.0011,-0.000304,-0.001,-0.001,-6,0.0,0.0,0.0,-0.350736,-0.11152,-0.156292,-0.406292,-0.325128,-0.233551,0.147094,-0.602906,-9e-06,-1.5e-05,9e-06,-2.8e-05,175.555555,24.700294,100.0,200.0,-68.888889,-102.71496,140.0,-140.0,-115.555556,-84.883622,60.0,-140.0,-33.333334,-7.280583,0.0,-20.0,-12.111111,-3.294599,-8.0,-17.0,-0.000929,-0.000356,0.0,-0.002,5,0.0,0.0,0.0,-0.216412,0.303204,-0.646966,0.228034,-0.052361,0.271472,-0.496805,0.378195,8e-06,1.6e-05,-9e-06,3.3e-05
61dc31d1-ea1e-4754-93ad-ed80545baa08,1,33.440943,-88.475065,64.233671,13.193766,40.0,106.0,7.988534,2.393733,1.0,16.0,8232.830046,865.049234,-589.0,9472.0,9,1.0,0.0,1.0,1.0,373.333333,67.330033,280.0,460.0,731.111111,226.492308,360.0,1020.0,740.0,176.131264,460.0,980.0,33.333333,18.856181,0.0,60.0,46.111111,5.72411,38.0,57.0,0.290818,0.035474,0.194,0.362,0,0.0,0.0,0.0,1.474406,0.276385,1.099406,1.974406,-0.89936,0.141639,-1.121582,-0.746582,-7e-06,6e-06,-1.8e-05,0.0,128.888889,32.810718,100.0,200.0,193.333333,251.042272,0.0,820.0,277.777778,213.634047,100.0,800.0,15.555556,15.713484,0.0,40.0,62.666667,7.888106,49.0,74.0,0.292708,0.035761,0.195,0.364,0,0.0,0.0,0.0,1.310916,0.181089,1.047028,1.672028,-0.383167,0.212459,-0.674833,-0.049833,-8e-06,1.2e-05,-2.8e-05,9e-06,20.0,13.333333,0.0,40.0,75.555556,55.599982,20.0,220.0,71.111111,32.810718,40.0,160.0,17.777778,14.740555,0.0,40.0,73.888889,4.55691,65.0,79.0,0.294182,0.035978,0.195,0.366,7,1.0,1.0,1.0,1.106097,0.210635,0.70332,1.32832,0.053073,0.212459,-0.321927,0.428073,-1.8e-05,2.3e-05,-5.1e-05,1.4e-05,244.444444,34.519315,180.0,260.0,537.777778,-24.549964,360.0,200.0,462.222222,-37.502783,360.0,180.0,17.777777,3.142697,0.0,20.0,-16.555556,-2.163996,-11.0,-17.0,-0.00189,-0.000287,-0.001,-0.002,0,0.0,0.0,0.0,0.16349,0.095296,0.052378,0.302378,-0.516193,-0.07082,-0.446749,-0.696749,1e-06,-6e-06,1e-05,-9e-06,108.888889,19.477385,100.0,160.0,117.777777,195.44229,-20.0,600.0,206.666667,180.823329,60.0,640.0,-2.222222,0.972929,0.0,0.0,-11.222222,3.331196,-16.0,-5.0,-0.001474,-0.000217,0.0,-0.002,-7,-1.0,-1.0,-1.0,0.204819,-0.029546,0.343708,0.343708,-0.43624,0.0,-0.352906,-0.477906,1e-05,-1.1e-05,2.3e-05,-5e-06,-26.666667,-2.996599,-20.0,-40.0,33.333334,6.208625,20.0,60.0,0.0,-20.615128,20.0,-40.0,17.777778,14.740555,0.0,40.0,-8.777778,3.066198,-15.0,-6.0,-0.001314,-0.000192,0.0,-0.002,2,0.0,0.0,0.0,0.422477,0.024296,0.353034,0.353034,-0.580138,-0.037541,-0.496805,-0.496805,-2.1e-05,1e-05,-2.8e-05,0.0
4d4d455d-905e-43eb-8acc-06697d98cdf8,1,35.077153,-87.352235,244.718136,26.819237,171.0,307.0,8.870479,3.345011,2.0,13.0,8161.172879,588.041028,3852.0,9196.0,0,0.0,0.0,0.0,0.0,451.111111,146.700333,160.0,620.0,151.111111,83.85761,60.0,340.0,437.777778,136.770512,160.0,600.0,22.222222,6.285394,20.0,40.0,18.555556,1.165343,17.0,20.0,0.269752,0.019457,0.232,0.314,104,1.0,1.0,1.0,1.085517,0.199343,0.724406,1.349406,-1.593804,0.226521,-1.871582,-1.121582,1.7e-05,7e-06,0.0,2.8e-05,148.888889,82.790827,60.0,320.0,57.777778,25.724082,20.0,100.0,166.666667,110.754985,60.0,360.0,20.0,0.0,20.0,20.0,20.444444,1.342561,19.0,24.0,0.270226,0.019609,0.233,0.315,10,1.0,1.0,1.0,1.074805,0.078567,0.922028,1.172028,-1.577611,0.226521,-1.924833,-1.174833,1.7e-05,5e-06,5e-06,2.3e-05,128.888889,49.090493,80.0,220.0,102.222222,28.974233,60.0,140.0,313.333333,84.327404,200.0,460.0,22.222222,6.285394,20.0,40.0,31.555556,4.166296,25.0,39.0,0.270569,0.019602,0.233,0.315,0,0.0,0.0,0.0,0.842208,0.109361,0.70332,0.95332,-1.794149,0.114531,-1.946927,-1.571927,7e-06,3e-06,5e-06,1.4e-05,302.222222,63.909506,100.0,300.0,93.333333,58.133528,40.0,240.0,271.111111,26.015527,100.0,240.0,2.222222,6.285394,0.0,20.0,-1.888888,-0.177218,-2.0,-4.0,-0.000474,-0.000152,-0.001,-0.001,94,0.0,0.0,0.0,0.010712,0.120776,-0.197622,0.177378,-0.016193,0.0,0.053251,0.053251,0.0,2e-06,-5e-06,5e-06,20.0,33.700334,-20.0,100.0,-44.444444,-3.250151,-40.0,-40.0,-146.666666,26.427581,-140.0,-100.0,-2.222222,-6.285394,0.0,-20.0,-11.111112,-2.823735,-6.0,-15.0,-0.000343,7e-06,0.0,0.0,10,1.0,1.0,1.0,0.232597,-0.030794,0.218708,0.218708,0.216538,0.11199,0.022094,0.397094,1e-05,2e-06,0.0,9e-06,-51.111111,17.821055,-60.0,-20.0,-20.0,-1.495343,-20.0,-40.0,-200.0,-75.672596,-100.0,-320.0,0.0,0.0,0.0,0.0,-4.111111,1.417559,-7.0,-2.0,-0.000197,-0.000144,0.0,-0.001,-2,-1.0,-1.0,-1.0,0.339144,-0.092864,0.478034,0.103034,0.419862,-0.022962,0.503195,0.378195,-7e-06,-1.3e-05,1e-05,-2.3e-05
4a33b945-4852-4959-b565-9cc70b58c553,1,34.799669,-89.419354,146.814648,19.718612,98.0,200.0,7.093412,2.277649,1.0,13.0,8168.334499,695.079904,3277.0,9393.0,0,0.0,0.0,0.0,0.0,437.777778,104.326174,280.0,640.0,382.222222,107.680368,220.0,520.0,448.888889,105.456093,260.0,640.0,33.333333,21.081851,20.0,80.0,11.777778,1.030402,11.0,14.0,0.262936,0.030504,0.194,0.322,10,1.0,1.0,1.0,-0.289483,0.07082,-0.400594,-0.150594,-3.14936,0.268598,-3.621582,-2.746582,1.8e-05,7e-06,5e-06,2.8e-05,168.888889,66.071417,80.0,280.0,613.333333,208.912528,240.0,880.0,475.555556,101.007273,260.0,620.0,4.444444,8.314794,0.0,20.0,15.666667,1.885618,13.0,18.0,0.263986,0.030781,0.195,0.323,1,1.0,1.0,1.0,-0.147417,0.119477,-0.327972,0.047028,-3.383167,0.276385,-3.799833,-2.924833,3e-05,1e-05,1.4e-05,4.6e-05,28.888889,19.116278,0.0,60.0,566.666667,247.476149,200.0,960.0,613.333333,112.348664,400.0,800.0,0.0,0.0,0.0,0.0,20.111111,3.478328,15.0,24.0,0.264801,0.031066,0.195,0.325,41,1.0,1.0,1.0,-0.310569,0.231574,-0.67168,0.07832,-2.071927,0.144338,-2.321927,-1.821927,1.8e-05,2.2e-05,-1.4e-05,6e-05,268.888889,38.254757,200.0,360.0,-231.111111,-101.23216,-20.0,-360.0,-26.666667,4.44882,0.0,20.0,28.888889,12.767057,20.0,60.0,-3.888889,-0.855216,-2.0,-4.0,-0.00105,-0.000277,-0.001,-0.001,9,0.0,0.0,0.0,-0.142066,-0.048657,-0.072622,-0.197622,0.233807,-0.007787,0.178251,0.178251,-1.2e-05,-3e-06,-9e-06,-1.8e-05,140.0,46.955139,80.0,220.0,46.666666,-38.563621,40.0,-80.0,-137.777777,-11.341391,-140.0,-180.0,4.444444,8.314794,0.0,20.0,-4.444444,-1.59271,-2.0,-6.0,-0.000815,-0.000285,0.0,-0.002,-40,0.0,0.0,0.0,0.163152,-0.112097,0.343708,-0.031292,-1.31124,0.132047,-1.477906,-1.102906,1.2e-05,-1.2e-05,2.8e-05,-1.4e-05,28.888889,19.116278,0.0,60.0,482.222223,137.61653,200.0,600.0,526.666666,-0.788421,400.0,500.0,0.0,0.0,0.0,0.0,-7.111111,-0.135773,-4.0,-7.0,-0.000561,-0.000272,0.0,-0.001,38,0.0,0.0,0.0,-0.008078,0.067238,-0.146966,0.103034,-0.496805,-0.051096,-0.496805,-0.621805,1.4e-05,6e-06,4e-06,2.3e-05
6bd45e4d-75bd-4ea0-983c-16a8f5177c9a,1,34.052541,-86.113501,245.335964,66.60849,140.0,426.0,7.955755,2.50474,1.0,16.0,7729.234138,905.671821,-1577.0,9000.0,0,0.0,0.0,0.0,0.0,1160.0,259.914516,800.0,1600.0,908.888889,286.451254,560.0,1340.0,1222.222222,206.654719,1000.0,1600.0,553.333333,403.870166,100.0,1220.0,40.666667,4.0,34.0,46.0,0.2497,0.032541,0.189,0.332,0,0.0,0.0,0.0,1.863295,0.279163,1.474406,2.349406,-0.496582,0.220479,-0.871582,-0.121582,1.1e-05,1.7e-05,-1.4e-05,3.7e-05,686.666667,163.571255,480.0,960.0,1031.111111,129.995252,720.0,1160.0,1022.222222,52.020888,920.0,1120.0,555.555556,256.433275,240.0,980.0,47.333333,3.91578,40.0,52.0,0.250707,0.032585,0.19,0.332,0,0.0,0.0,0.0,1.408139,0.160776,1.047028,1.547028,-0.022056,0.164336,-0.299833,0.200167,-4e-06,1.1e-05,-1.8e-05,1.8e-05,184.444444,127.81159,60.0,460.0,651.111111,85.432812,540.0,820.0,615.555556,90.812519,500.0,820.0,333.333333,107.49677,220.0,560.0,53.222222,2.973131,49.0,58.0,0.25145,0.032772,0.191,0.333,0,0.0,0.0,0.0,1.536653,0.256851,0.95332,1.82832,-0.377483,0.408721,-0.946927,0.428073,-3.2e-05,1.2e-05,-5.5e-05,-1.8e-05,473.333333,96.343261,320.0,640.0,-122.222222,156.456002,-160.0,180.0,200.0,154.633831,80.0,480.0,-2.222223,147.436891,-140.0,240.0,-6.666666,0.08422,-6.0,-6.0,-0.001007,-4.4e-05,-0.001,0.0,0,0.0,0.0,0.0,0.455156,0.118387,0.427378,0.802378,-0.474526,0.056143,-0.571749,-0.321749,1.5e-05,6e-06,4e-06,1.9e-05,502.222223,35.759665,420.0,500.0,380.0,44.56244,180.0,340.0,406.666666,-38.791631,420.0,300.0,222.222223,148.936505,20.0,420.0,-5.888889,0.942649,-9.0,-6.0,-0.000743,-0.000187,-0.001,-0.001,0,0.0,0.0,0.0,-0.128514,-0.096075,0.093708,-0.281292,0.355427,-0.244385,0.647094,-0.227906,2.8e-05,-1e-06,3.7e-05,3.6e-05,122.222222,97.342014,20.0,320.0,477.777778,48.917975,420.0,600.0,373.333334,-1.295844,380.0,400.0,277.777777,67.74445,200.0,420.0,-15.555556,-0.073827,-15.0,-16.0,-0.000614,-0.000197,0.0,-0.001,0,0.0,0.0,0.0,0.3947,0.052727,0.353034,0.478034,-0.830139,-0.137026,-0.621805,-0.996805,1.1e-05,3e-06,-4e-06,1e-05
77a7d8fa-6408-4ccb-98c1-ef8cb3d30b4c,1,33.410366,-87.75432,105.540845,21.675153,43.0,173.0,6.260198,1.674992,1.0,13.0,8481.477023,589.898981,2436.0,9366.0,0,0.0,0.0,0.0,0.0,962.222222,188.90196,680.0,1280.0,975.555556,106.99025,860.0,1240.0,1022.222222,139.026598,840.0,1280.0,348.888889,167.891793,160.0,600.0,60.0,4.447221,52.0,66.0,0.256942,0.028526,0.132,0.303,1,1.0,1.0,1.0,1.349406,0.186339,1.099406,1.599406,-0.552138,0.062113,-0.621582,-0.496582,-3e-06,1.3e-05,-1.4e-05,2.8e-05,440.0,97.068132,280.0,600.0,560.0,244.948974,280.0,1100.0,577.777778,148.905472,400.0,920.0,137.777778,67.622774,40.0,260.0,68.0,2.708013,64.0,72.0,0.258381,0.028792,0.133,0.304,0,0.0,0.0,0.0,0.14425,0.141639,-0.077972,0.297028,0.061278,0.181089,-0.174833,0.450167,-6e-06,2e-05,-2.8e-05,3.7e-05,31.111111,28.45833,0.0,80.0,308.888889,105.456093,160.0,460.0,242.222222,37.051849,180.0,300.0,86.666667,21.081851,60.0,120.0,71.333333,1.885618,68.0,74.0,0.259647,0.029151,0.133,0.305,0,0.0,0.0,0.0,-0.42168,0.353553,-0.92168,0.20332,-0.169149,0.098209,-0.321927,0.053073,-1e-06,1.1e-05,-2.3e-05,1.4e-05,522.222222,91.833828,400.0,680.0,415.555556,-137.958724,580.0,140.0,444.444444,-9.878874,440.0,360.0,211.111111,100.269019,120.0,340.0,-8.0,1.739208,-12.0,-6.0,-0.001439,-0.000266,-0.001,-0.001,1,1.0,1.0,1.0,1.205156,0.0447,1.177378,1.302378,-0.613416,-0.118976,-0.446749,-0.946749,3e-06,-7e-06,1.4e-05,-9e-06,408.888889,68.609802,280.0,520.0,251.111111,139.492881,120.0,640.0,335.555556,111.853623,220.0,620.0,51.111111,46.540923,-20.0,140.0,-3.333333,0.822395,-4.0,-2.0,-0.001266,-0.000359,0.0,-0.001,0,0.0,0.0,0.0,0.56593,-0.211914,0.843708,0.093708,0.230427,0.08288,0.147094,0.397094,-5e-06,9e-06,-5e-06,2.3e-05,0.0,14.759632,-20.0,20.0,164.444445,62.480361,80.0,260.0,53.333333,-44.112517,80.0,-60.0,73.333334,11.653761,60.0,100.0,-7.777778,0.785674,-10.0,-7.0,-0.001058,-0.000312,0.0,0.0,0,0.0,0.0,0.0,0.728034,0.149429,0.478034,0.853034,0.280973,-0.08813,0.378195,0.128195,2.2e-05,-1e-05,3.2e-05,5e-06
18754954-c1e7-4fcf-85a0-6f344894c68c,1,33.564317,-86.007161,207.317952,50.784024,128.0,678.0,7.14122,2.090519,1.0,13.0,7478.474572,1146.105667,-753.0,9584.0,3,1.0,0.0,1.0,1.0,2162.222222,45.650308,2060.0,2220.0,2048.888889,187.168637,1840.0,2360.0,2384.444444,204.999247,2140.0,2700.0,1364.444444,128.505176,1160.0,1520.0,51.777778,2.528846,48.0,56.0,0.2675,0.035884,0.18,0.353,0,0.0,0.0,0.0,2.529962,0.312423,2.099406,2.974406,1.545085,0.467707,0.753418,2.253418,3.7e-05,1.7e-05,5e-06,6e-05,2088.888889,104.184073,1940.0,2240.0,2020.0,89.93825,1880.0,2140.0,2088.888889,104.184073,1940.0,2240.0,1591.111111,57.43488,1480.0,1660.0,59.888889,1.791613,56.0,62.0,0.268713,0.035876,0.181,0.353,0,0.0,0.0,0.0,1.102583,0.295282,0.672028,1.547028,1.547389,0.628539,0.700167,2.575167,4.8e-05,2e-05,5e-06,7.4e-05,1324.444444,118.05,1140.0,1520.0,1351.111111,94.80324,1160.0,1480.0,1382.222222,96.35326,1220.0,1540.0,1160.0,105.409255,980.0,1340.0,63.333333,0.942809,61.0,64.0,0.269632,0.035951,0.181,0.353,0,0.0,0.0,0.0,-0.657792,0.223952,-0.92168,-0.17168,0.483628,0.295282,-0.071927,1.053073,1.5e-05,6e-06,0.0,2.3e-05,73.333333,-58.533765,120.0,-20.0,28.888889,97.230387,-40.0,220.0,295.555555,100.815174,200.0,460.0,-226.666667,71.070296,-320.0,-140.0,-8.111111,0.737233,-8.0,-6.0,-0.001213,8e-06,-0.001,0.0,0,0.0,0.0,0.0,1.427379,0.017141,1.427378,1.427378,-0.002304,-0.160832,0.053251,-0.321749,-1.1e-05,-3e-06,0.0,-1.4e-05,764.444445,-13.865927,800.0,720.0,668.888889,-4.86499,720.0,660.0,706.666667,7.830813,720.0,700.0,431.111111,-47.974375,500.0,320.0,-3.444444,0.848804,-5.0,-2.0,-0.000919,-7.5e-05,0.0,0.0,0,0.0,0.0,0.0,1.760375,0.07133,1.593708,1.718708,1.063761,0.333257,0.772094,1.522094,3.3e-05,1.4e-05,5e-06,5.1e-05,768.888888,39.860613,720.0,860.0,760.0,29.407956,700.0,800.0,773.333333,31.641172,740.0,840.0,786.666667,60.193722,680.0,900.0,-11.333334,-0.111284,-12.0,-12.0,-0.000905,-0.000107,-0.001,0.0,-33,-1.0,-1.0,-1.0,-0.11919,-0.029116,0.103034,-0.021966,0.100417,-0.211615,0.128195,-0.246805,-1.9e-05,-2.3e-05,1.4e-05,-4.6e-05
6a363069-72a4-4336-b2cc-40ceab3729bc,1,34.371255,-85.358693,239.657865,51.760548,174.0,494.0,6.726964,2.26819,1.0,13.0,7923.060083,685.835481,1170.0,9416.0,0,0.0,0.0,0.0,0.0,1286.666667,220.302822,820.0,1520.0,933.333333,122.927259,740.0,1100.0,1322.222222,162.875397,1040.0,1520.0,577.777778,117.546944,380.0,760.0,36.888889,5.300827,28.0,45.0,0.269279,0.026207,0.211,0.319,5,1.0,1.0,1.0,1.016073,0.144338,0.849406,1.349406,-0.385471,0.124226,-0.621582,-0.246582,-1.3e-05,6e-06,-2.3e-05,0.0,955.555556,281.389849,440.0,1380.0,895.555556,148.706356,660.0,1220.0,1175.555556,114.611529,1040.0,1400.0,380.0,68.637534,240.0,480.0,46.0,5.291503,36.0,54.0,0.269986,0.026143,0.212,0.32,0,0.0,0.0,0.0,0.783139,0.308696,0.422028,1.297028,0.061278,0.160776,-0.174833,0.325167,-2.2e-05,5e-06,-3.2e-05,-1.4e-05,248.888889,162.237442,80.0,620.0,746.666667,74.833148,680.0,920.0,806.666667,95.219046,680.0,1040.0,395.555556,125.35382,180.0,620.0,53.333333,5.142416,43.0,61.0,0.270571,0.026136,0.212,0.32,0,0.0,0.0,0.0,0.647764,0.277082,0.07832,1.07832,0.525295,0.241363,0.178073,1.053073,-2.7e-05,1.2e-05,-5.1e-05,-9e-06,331.111111,-61.087027,380.0,140.0,37.777777,-25.779097,80.0,-120.0,146.666666,48.263868,0.0,120.0,197.777778,48.90941,140.0,280.0,-9.111111,0.009324,-8.0,-9.0,-0.000707,6.4e-05,-0.001,-0.001,5,1.0,1.0,1.0,0.232934,-0.164358,0.427378,0.052378,-0.446749,-0.03655,-0.446749,-0.571749,9e-06,1e-06,9e-06,1.4e-05,706.666667,119.152407,360.0,760.0,148.888889,73.873208,-20.0,300.0,368.888889,19.392483,360.0,360.0,-15.555556,-56.716286,60.0,-140.0,-7.333333,0.149087,-7.0,-7.0,-0.000585,7e-06,0.0,0.0,0,0.0,0.0,0.0,0.135375,0.031614,0.343708,0.218708,-0.464017,-0.080587,-0.352906,-0.727906,5e-06,-7e-06,1.9e-05,-5e-06,88.888889,69.861399,20.0,240.0,455.555556,-33.122032,520.0,400.0,420.0,-21.018259,420.0,440.0,320.0,66.643399,160.0,400.0,-14.222223,0.949535,-16.0,-12.0,-0.000393,-1.2e-05,-0.001,0.0,-11,-1.0,-1.0,-1.0,-0.119189,0.04138,-0.146966,0.103034,-0.635694,-0.011705,-0.621805,-0.621805,-8e-06,-1e-06,-1.4e-05,-1.4e-05
