roi_id,type,lat,lon,ELEV_mean_0,ELEV_stddev_0,ELEV_min_0,ELEV_max_0,LCT_mean_0,LCT_stddev_0,LCT_min_0,LCT_max_0,NDVI_mean_0,NDVI_stddev_0,NDVI_min_0,NDVI_max_0,WATERBODY_count_0,WATERBODY_mean_0,WATERBODY_stddev_0,WATERBODY_min_0,WATERBODY_max_0,CAPE0_mean_4,CAPE0_stddev_4,CAPE0_min_4,CAPE0_max_4,CAPE1_mean_4,CAPE1_stddev_4,CAPE1_min_4,CAPE1_max_4,CAPE2_mean_4,CAPE2_stddev_4,CAPE2_min_4,CAPE2_max_4,CAPE3_mean_4,CAPE3_stddev_4,CAPE3_min_4,CAPE3_max_4,HTFL_RH_mean_4,HTFL_RH_stddev_4,HTFL_RH_min_4,HTFL_RH_max_4,SMOIS0_mean_4,SMOIS0_stddev_4,SMOIS0_min_4,SMOIS0_max_4,TCUM_CLOUD_count_4,TCUM_CLOUD_mean_4,TCUM_CLOUD_stddev_4,TCUM_CLOUD_min_4,TCUM_CLOUD_max_4,TSOIL0_mean_4,TSOIL0_stddev_4,TSOIL0_min_4,TSOIL0_max_4,UGRD_mean_4,UGRD_stddev_4,UGRD_min_4,UGRD_max_4,VGRD_mean_4,VGRD_stddev_4,VGRD_min_4,VGRD_max_4,WINDCONV_mean_4,WINDCONV_stddev_4,WINDCONV_min_4,WINDCONV_max_4
f2d567d1-05f9-4fa8-b2d7-3d4c715fb4e9,1,33.1875,-85.748371,273.539414,45.767795,173.0,457.0,6.373646,1.834317,0.0,13.0,8294.75821,821.720808,-267.0,9443.0,11,1.0,0.0,1.0,1.0,2846.666667,86.409876,2740.0,2960.0,2688.888889,60.45098,2620.0,2780.0,2846.666667,86.409876,2740.0,2960.0,2322.222222,140.615929,2100.0,2500.0,42.555556,6.273597,33.0,53.0,0.169437,0.035852,0.067,0.25,77,1.0,0.0,1.0,1.0,29.637408,0.960151,27.635,32.242,1.550711,0.343592,0.759045,1.884045,2.824627,0.246112,2.338516,3.213516,2.2e-05,2.4e-05,-1.8e-05,5.5e-05
1ab8af67-1064-475e-b99c-712433370f74,1,33.276935,-87.47414,106.967342,38.464416,26.0,211.0,6.976954,2.403374,1.0,13.0,7645.107762,1183.491455,1233.0,9783.0,0,0.0,0.0,0.0,0.0,2760.0,66.666667,2620.0,2840.0,2542.222222,77.427784,2380.0,2620.0,2760.0,66.666667,2620.0,2840.0,2366.666667,83.798701,2200.0,2480.0,50.111111,6.314788,41.0,61.0,0.193263,0.039137,0.089,0.307,61,1.0,0.0,1.0,1.0,31.71935,2.563464,29.51,39.552,1.245156,0.07082,1.134045,1.384045,1.519072,0.119477,1.338516,1.713516,-6e-06,4e-06,-1.4e-05,0.0
8e5dd861-f00b-40c0-a1c1-68476d9dc225,1,30.191013,-88.937712,1.0,0.0,1.0,1.0,0.08231,1.041596,0.0,16.0,-2933.513995,602.555932,-3000.0,6793.0,2744,1.0,0.0,1.0,1.0,3413.333333,107.909427,3240.0,3600.0,3148.888889,113.96339,2940.0,3320.0,3413.333333,107.909427,3240.0,3600.0,2751.111111,147.606417,2500.0,2960.0,56.111111,6.008225,50.0,69.0,0.1895,0.0385,0.151,0.228,3,1.0,0.0,1.0,1.0,31.038,0.313,30.725,31.351,2.467378,0.353553,2.009045,3.009045,-0.397595,0.458123,-1.161484,0.463516,-1.6e-05,3.5e-05,-6.9e-05,2.8e-05
5bcbced8-bffc-4a34-9a85-7067832803c7,1,34.270268,-88.135585,166.996629,34.146989,85.0,264.0,6.246387,2.021378,2.0,13.0,8390.382548,516.321332,2200.0,9237.0,0,0.0,0.0,0.0,0.0,3077.777778,55.332887,3000.0,3160.0,2904.444444,50.576919,2820.0,2980.0,3077.777778,55.332887,3000.0,3160.0,2693.333333,36.514837,2640.0,2740.0,77.333333,1.699673,75.0,80.0,0.220784,0.03203,0.133,0.269,5,1.0,0.0,1.0,1.0,28.424993,0.387582,27.351,29.317,1.606267,0.164336,1.384045,1.884045,2.866294,0.1288,2.588516,2.963516,-2e-06,1e-05,-1.4e-05,1.8e-05
89233843-9556-4fcf-a629-52ffbeb2aa81,1,33.219355,-86.323322,175.841037,43.641948,104.0,420.0,7.010458,2.031904,0.0,13.0,7821.651084,890.92986,1365.0,9196.0,2,1.0,0.0,1.0,1.0,2533.333333,91.893658,2400.0,2700.0,2393.333333,90.431066,2260.0,2540.0,2533.333333,91.893658,2400.0,2700.0,2237.777778,99.529759,2060.0,2360.0,33.777778,2.199888,31.0,38.0,0.179563,0.055495,0.061,0.301,0,0.0,0.0,0.0,0.0,29.581838,1.076935,27.904,38.408,0.828489,0.145668,0.509045,1.009045,1.977405,0.223952,1.713516,2.338516,-6e-06,1.7e-05,-2.8e-05,3.2e-05
63421359-e7e1-43e8-a2c7-8ba5526f005b,1,34.794667,-89.273372,149.705684,20.417878,98.0,201.0,6.861783,2.55831,4.0,13.0,8546.886904,472.224246,2369.0,9373.0,0,0.0,0.0,0.0,0.0,4306.666667,87.939373,4160.0,4400.0,4175.555556,95.115265,4020.0,4320.0,4306.666667,87.939373,4160.0,4400.0,3631.111111,54.251358,3540.0,3720.0,82.333333,3.126944,77.0,87.0,0.219403,0.034724,0.127,0.306,10,1.0,0.0,1.0,1.0,28.646705,0.606959,27.455,29.859,2.3146,0.395772,1.759045,3.009045,2.685738,0.141639,2.463516,2.963516,-1.7e-05,1.1e-05,-2.8e-05,9e-06
1c311289-1f3d-45a4-a387-2303faf927eb,1,32.560909,-87.664846,47.393803,18.28195,12.0,93.0,8.381759,2.356687,0.0,13.0,7439.676738,894.838124,1819.0,9752.0,1,1.0,0.0,1.0,1.0,2668.888889,59.711239,2580.0,2780.0,2426.666667,71.802197,2320.0,2560.0,2668.888889,59.711239,2580.0,2780.0,2188.888889,81.710117,2060.0,2340.0,29.777778,1.474055,27.0,32.0,0.21385,0.062139,0.067,0.35,36,1.0,0.0,1.0,1.0,30.769414,0.735416,28.894,33.352,1.981267,0.19345,1.759045,2.384045,0.505183,0.256851,0.213516,0.838516,-1.5e-05,9e-06,-2.8e-05,0.0
1c2ddd96-6a80-4803-9c63-0024eebf8ed4,1,34.922062,-86.630273,250.823761,22.245582,201.0,418.0,10.968254,2.294765,4.0,13.0,7804.643575,853.726419,1565.0,9376.0,0,0.0,0.0,0.0,0.0,1355.555556,134.916527,1100.0,1520.0,1957.777778,227.731703,1660.0,2380.0,1835.555556,246.89679,1520.0,2280.0,1317.777778,183.65292,1080.0,1580.0,79.777778,3.880944,74.0,87.0,0.200804,0.022665,0.17,0.307,45,1.0,0.0,1.0,1.0,26.381159,1.036982,25.463,34.361,0.967378,0.155902,0.759045,1.259045,1.588516,0.424918,0.963516,2.213516,2.9e-05,2.7e-05,-1.8e-05,6.9e-05
14df9486-fc82-4b48-82d7-6a6bd2006084,1,31.363151,-85.610508,87.774284,18.74791,39.0,152.0,8.273514,2.364254,1.0,13.0,7636.161713,890.688462,1229.0,9094.0,0,0.0,0.0,0.0,0.0,3986.666667,179.381654,3600.0,4220.0,3908.888889,181.134968,3500.0,4140.0,3986.666667,179.381654,3600.0,4220.0,3466.666667,154.63218,3100.0,3660.0,45.888889,2.131481,44.0,51.0,0.169821,0.044553,0.085,0.251,30,1.0,0.0,1.0,1.0,30.965264,1.475707,29.217,39.611,1.384045,0.294628,1.009045,1.759045,1.560738,0.098209,1.463516,1.713516,1e-05,1.2e-05,-1.4e-05,3.2e-05
6636d941-0179-4004-8b08-832230fe9680,1,32.504608,-86.52114,97.154106,43.778072,27.0,213.0,7.737374,1.868784,1.0,13.0,7776.882903,868.178375,2009.0,9014.0,0,0.0,0.0,0.0,0.0,2755.555556,247.076736,2360.0,3200.0,2560.0,235.513623,2180.0,2980.0,2755.555556,247.076736,2360.0,3200.0,2291.111111,193.93266,1960.0,2620.0,29.222222,0.916246,28.0,31.0,0.165065,0.043065,0.081,0.299,11,1.0,0.0,1.0,1.0,31.028406,1.007488,29.068,39.068,0.925711,0.242956,0.384045,1.259045,1.29685,0.166667,0.963516,1.463516,-2.5e-05,1.4e-05,-4.6e-05,-5e-06
