roi_id,type,lat,lon,ELEV_mean_0,ELEV_stddev_0,ELEV_min_0,ELEV_max_0,LCT_mean_0,LCT_stddev_0,LCT_min_0,LCT_max_0,NDVI_mean_0,NDVI_stddev_0,NDVI_min_0,NDVI_max_0,WATERBODY_count_0,WATERBODY_mean_0,WATERBODY_stddev_0,WATERBODY_min_0,WATERBODY_max_0,CAPE0_mean_3,CAPE0_stddev_3,CAPE0_min_3,CAPE0_max_3,CAPE1_mean_3,CAPE1_stddev_3,CAPE1_min_3,CAPE1_max_3,CAPE2_mean_3,CAPE2_stddev_3,CAPE2_min_3,CAPE2_max_3,CAPE3_mean_3,CAPE3_stddev_3,CAPE3_min_3,CAPE3_max_3,HTFL_RH_mean_3,HTFL_RH_stddev_3,HTFL_RH_min_3,HTFL_RH_max_3,SMOIS0_mean_3,SMOIS0_stddev_3,SMOIS0_min_3,SMOIS0_max_3,TCUM_CLOUD_count_3,TCUM_CLOUD_mean_3,TCUM_CLOUD_stddev_3,TCUM_CLOUD_min_3,TCUM_CLOUD_max_3,TSOIL0_mean_3,TSOIL0_stddev_3,TSOIL0_min_3,TSOIL0_max_3,UGRD_mean_3,UGRD_stddev_3,UGRD_min_3,UGRD_max_3,VGRD_mean_3,VGRD_stddev_3,VGRD_min_3,VGRD_max_3,WINDCONV_mean_3,WINDCONV_stddev_3,WINDCONV_min_3,WINDCONV_max_3,CAPE0_mean_diff_3_4,CAPE0_stddev_diff_3_4,CAPE0_min_diff_3_4,CAPE0_max_diff_3_4,CAPE1_mean_diff_3_4,CAPE1_stddev_diff_3_4,CAPE1_min_diff_3_4,CAPE1_max_diff_3_4,CAPE2_mean_diff_3_4,CAPE2_stddev_diff_3_4,CAPE2_min_diff_3_4,CAPE2_max_diff_3_4,CAPE3_mean_diff_3_4,CAPE3_stddev_diff_3_4,CAPE3_min_diff_3_4,CAPE3_max_diff_3_4,HTFL_RH_mean_diff_3_4,HTFL_RH_stddev_diff_3_4,HTFL_RH_min_diff_3_4,HTFL_RH_max_diff_3_4,SMOIS0_mean_diff_3_4,SMOIS0_stddev_diff_3_4,SMOIS0_min_diff_3_4,SMOIS0_max_diff_3_4,TCUM_CLOUD_count_diff_3_4,TCUM_CLOUD_mean_diff_3_4,TCUM_CLOUD_stddev_diff_3_4,TCUM_CLOUD_min_diff_3_4,TCUM_CLOUD_max_diff_3_4,TSOIL0_mean_diff_3_4,TSOIL0_stddev_diff_3_4,TSOIL0_min_diff_3_4,TSOIL0_max_diff_3_4,UGRD_mean_diff_3_4,UGRD_stddev_diff_3_4,UGRD_min_diff_3_4,UGRD_max_diff_3_4,VGRD_mean_diff_3_4,VGRD_stddev_diff_3_4,VGRD_min_diff_3_4,VGRD_max_diff_3_4,WINDCONV_mean_diff_3_4,WINDCONV_stddev_diff_3_4,WINDCONV_min_diff_3_4,WINDCONV_max_diff_3_4
8cbf262c-65f0-4032-928b-2fd013b30521,1,33.940333,-86.267682,252.807324,71.645584,141.0,457.0,7.270368,2.172551,1.0,13.0,7920.261222,657.478912,962.0,9100.0,0,0.0,0.0,0.0,0.0,2926.666667,259.401019,2580.0,3300.0,3017.777778,243.938871,2640.0,3340.0,2973.333333,254.034118,2600.0,3320.0,2891.111111,244.969134,2540.0,3280.0,65.888889,6.607142,54.0,75.0,0.222159,0.044923,0.11,0.302,46,1.0,0.0,1.0,1.0,29.367667,0.68497,27.742,31.404,0.58826,0.322749,0.004927,1.004927,1.281442,0.293315,0.809219,1.684219,-3e-05,1.1e-05,-4.2e-05,-5e-06,406.666667,66.182662,320.0,480.0,522.222222,70.662527,420.0,580.0,453.333333,60.815761,340.0,500.0,542.222222,90.880816,420.0,680.0,21.222222,0.160782,17.0,18.0,-0.002182,-7.8e-05,-0.001,-0.002,41,0.0,0.0,0.0,0.0,1.045725,0.160946,0.801,1.568,0.370882,-0.133686,0.370882,-0.129118,0.609592,0.023284,0.595703,0.720703,-1.4e-05,-1.5e-05,0.0,-4.7e-05
eef9a7f6-c2e1-4c47-a87a-6a69dfedf6a8,1,30.961583,-90.16998,81.88427,19.245402,31.0,124.0,7.741622,2.187083,1.0,13.0,8469.924196,485.892328,3379.0,9295.0,0,0.0,0.0,0.0,0.0,1515.555556,351.85575,1100.0,2040.0,1255.555556,321.07843,880.0,1740.0,1515.555556,351.85575,1100.0,2040.0,991.111111,268.512133,680.0,1400.0,31.222222,2.858818,27.0,37.0,0.225417,0.023485,0.18,0.313,26,1.0,0.0,1.0,1.0,32.007626,0.718141,30.191,33.597,3.602149,0.226521,3.129927,3.879927,1.184219,0.166667,0.934219,1.434219,-1.6e-05,1.6e-05,-4.2e-05,5e-06,-771.111111,181.888433,-960.0,-560.0,-748.888888,172.372074,-940.0,-540.0,-771.111111,181.888433,-960.0,-560.0,-604.444445,131.30903,-760.0,-460.0,-6.333334,-1.762656,-4.0,-10.0,-0.001,-4e-06,-0.001,-0.001,26,1.0,0.0,1.0,1.0,1.365353,0.159262,0.975,1.708,0.52366,0.069386,0.370882,0.620882,0.359592,0.042441,0.345703,0.470703,-8e-06,8e-06,-1.9e-05,-4e-06
f3258c80-58ad-4900-84dd-dcdc33375fa8,1,32.27834,-86.824219,63.596511,23.933077,18.0,152.0,7.462482,1.927725,0.0,13.0,7945.907813,687.32046,-246.0,9780.0,1,1.0,0.0,1.0,1.0,2204.444444,119.174113,2000.0,2380.0,2326.666667,411.177172,1960.0,3320.0,2360.0,385.400225,2000.0,3300.0,2131.111111,200.246761,1880.0,2540.0,23.333333,0.816497,22.0,25.0,0.175801,0.069413,0.076,0.317,12,1.0,0.0,1.0,1.0,32.151551,0.732896,30.068,34.568,1.407704,0.153408,1.129927,1.629927,2.656442,0.114531,2.434219,2.809219,1.6e-05,1.1e-05,-5e-06,2.8e-05,-482.222223,-8.017781,-460.0,-500.0,-180.0,272.613107,-300.0,600.0,-326.666667,258.208331,-460.0,420.0,-173.333333,58.89526,-180.0,20.0,-4.666667,0.14983,-5.0,-4.0,-0.000684,-0.000157,0.0,-0.001,2,0.0,0.0,0.0,0.0,1.174014,0.158793,0.73,1.803,-0.045785,-0.003727,-0.004118,-0.004118,2.054037,-0.075904,2.095703,1.845703,3.9e-05,-4e-06,4.1e-05,2.8e-05
4df5b1b4-81f8-4e6b-b09c-0b0cd5f62a88,1,30.473163,-87.091817,18.626977,14.263351,1.0,59.0,4.888769,4.775772,0.0,16.0,2825.589054,4574.112956,-3000.0,9200.0,1056,1.0,0.0,1.0,1.0,2408.888889,103.327359,2240.0,2560.0,1957.777778,82.969576,1800.0,2080.0,2408.888889,103.327359,2240.0,2560.0,1524.444444,160.769753,1320.0,1760.0,71.444444,8.029267,59.0,82.0,0.21095,0.067709,0.058,0.349,48,1.0,0.0,1.0,1.0,33.547941,3.105296,29.159,38.918,1.171593,0.058926,1.129927,1.254927,1.892553,0.595119,0.809219,2.684219,-4.3e-05,2e-05,-6.9e-05,-9e-06,-1060.0,-72.83194,-980.0,-1200.0,-873.333333,-85.977782,-780.0,-1000.0,-1060.0,-72.83194,-980.0,-1200.0,-897.777778,-12.16426,-860.0,-920.0,0.555555,0.888703,0.0,3.0,0.015336,0.010955,0.0,0.054,-13,0.0,0.0,0.0,0.0,1.038565,0.173606,0.465,1.374,-0.351341,-0.266205,-0.004118,-0.754118,0.123481,0.17799,-0.404297,0.095703,-2.6e-05,1e-06,-2.3e-05,-2.7e-05
7f900e43-8d64-4820-9cb2-3201501066d4,1,31.440608,-87.025659,101.621622,18.732165,46.0,157.0,6.601444,1.752769,1.0,12.0,8009.748148,706.189967,2533.0,9131.0,0,0.0,0.0,0.0,0.0,2317.777778,121.634953,2120.0,2480.0,2162.222222,179.491738,1900.0,2500.0,2348.888889,142.083265,2120.0,2580.0,2082.222222,139.345915,1860.0,2240.0,50.666667,7.630349,37.0,61.0,0.223565,0.024999,0.125,0.287,33,1.0,0.0,1.0,1.0,31.452493,0.864266,29.551,33.442,0.685482,0.306816,0.129927,1.129927,2.211997,0.174581,1.809219,2.434219,-2.1e-05,9e-06,-3.2e-05,-5e-06,-964.444444,53.358102,-1040.0,-880.0,-840.0,75.165564,-940.0,-660.0,-933.333333,73.806414,-1040.0,-780.0,-855.555556,15.538019,-900.0,-900.0,-0.444444,0.743252,-1.0,2.0,-0.000812,4e-05,-0.001,0.003,5,0.0,0.0,0.0,0.0,1.087609,0.154026,0.716,1.423,-0.670785,0.088094,-1.004118,-0.629118,1.317925,-0.089673,1.345703,1.220703,-1.6e-05,1e-06,-1.8e-05,-1e-05
ac161fa9-c085-4e1f-8b13-0c1eb8e8d3aa,1,35.041745,-86.621239,249.660674,25.73435,183.0,305.0,10.09402,2.952827,4.0,13.0,8027.099141,742.002162,2636.0,9376.0,0,0.0,0.0,0.0,0.0,1402.222222,119.049735,1180.0,1560.0,1731.111111,312.9943,1400.0,2260.0,1693.333333,283.940526,1380.0,2180.0,1497.777778,128.389838,1340.0,1760.0,86.111111,1.36987,85.0,88.0,0.196956,0.022935,0.149,0.258,67,1.0,0.0,1.0,1.0,26.56127,0.338836,25.833,27.585,1.685482,0.213365,1.379927,2.129927,1.503664,0.391361,0.934219,2.059219,-1.2e-05,1.1e-05,-2.3e-05,9e-06,195.555555,-37.581467,260.0,140.0,8.888889,-156.089388,480.0,-120.0,84.444444,-128.220296,420.0,-100.0,344.444445,-116.377625,540.0,180.0,4.777778,-2.094232,10.0,1.0,-0.000621,-8.9e-05,-0.001,-0.001,17,0.0,0.0,0.0,0.0,0.445598,0.018194,0.37,0.508,0.77366,0.059957,0.745882,0.995882,0.429037,-0.088962,0.470703,0.345703,-5.6e-05,-6e-06,-3.7e-05,-6e-05
75a3b6a1-0e07-4004-8f72-5ac540e9ed15,1,32.844585,-88.65304,108.215411,36.770627,44.0,184.0,5.95886,1.53667,1.0,12.0,8275.883115,598.065118,2402.0,9420.0,0,0.0,0.0,0.0,0.0,2375.555556,75.881649,2280.0,2500.0,2206.666667,73.63574,2120.0,2340.0,2375.555556,75.881649,2280.0,2500.0,1897.777778,70.832789,1820.0,2040.0,44.222222,7.583282,33.0,54.0,0.229158,0.038968,0.097,0.312,74,1.0,0.0,1.0,1.0,31.137403,0.927316,29.26,34.003,2.08826,0.46398,1.504927,2.754927,2.073108,0.137493,1.809219,2.309219,-3.5e-05,1.1e-05,-5.1e-05,-1.8e-05,-206.666666,-35.051542,-140.0,-240.0,-157.777777,-42.133294,-80.0,-180.0,-206.666666,-35.051542,-140.0,-240.0,-193.333333,-46.965951,-120.0,-220.0,-0.111111,-1.070555,1.0,-3.0,-0.001425,-0.000348,-0.001,-0.002,-14,0.0,0.0,0.0,0.0,1.149806,0.201438,0.837,1.8,-0.240229,-0.076439,-0.129118,-0.379118,0.63737,-0.037088,0.595703,0.595703,1.1e-05,0.0,9e-06,1e-05
95bf6a4c-adb0-429c-b41e-58cc88ee0c0c,1,33.249167,-86.898585,172.62226,33.440829,97.0,394.0,7.355235,2.33158,1.0,13.0,7720.942162,1057.944175,1364.0,9364.0,0,0.0,0.0,0.0,0.0,2177.777778,104.326174,2060.0,2420.0,2117.777778,103.470638,1980.0,2340.0,2177.777778,104.326174,2060.0,2420.0,1944.444444,112.655928,1800.0,2160.0,42.555556,5.983516,35.0,53.0,0.211457,0.041185,0.091,0.304,88,1.0,0.0,1.0,1.0,32.766957,3.495953,29.957,41.251,1.379927,0.144338,1.129927,1.629927,1.336997,0.153408,1.059219,1.559219,-3e-06,6e-06,-1.4e-05,5e-06,-160.0,56.768542,-240.0,-20.0,-51.111111,59.137444,-160.0,60.0,-160.0,56.768542,-240.0,-20.0,-71.111112,50.991764,-140.0,0.0,0.444445,2.53728,-3.0,4.0,-0.000493,7.3e-05,0.0,0.0,47,0.0,0.0,0.0,0.0,1.377721,0.444411,0.954,2.402,0.412549,0.061005,0.245882,0.495882,-0.015408,0.082588,-0.154297,0.095703,1e-06,-4e-06,9e-06,-4e-06
d34ba11a-c1f6-43b2-b083-4e0e79e6ddfe,1,30.579789,-86.802476,35.528944,16.256476,1.0,77.0,6.975838,2.501163,0.0,13.0,6682.447392,1376.623108,-3000.0,9117.0,18,1.0,0.0,1.0,1.0,2728.888889,174.129227,2440.0,2980.0,2242.222222,185.818177,1960.0,2520.0,2728.888889,174.129227,2440.0,2980.0,1900.0,163.026923,1680.0,2120.0,60.888889,8.319247,48.0,78.0,0.20877,0.045007,0.1,0.305,10,1.0,0.0,1.0,1.0,31.371014,0.944451,29.274,34.518,1.21326,0.186339,0.879927,1.504927,2.29533,0.36536,1.934219,3.059219,-1.1e-05,1.2e-05,-3.7e-05,9e-06,-1024.444444,90.330526,-1120.0,-860.0,-877.777778,95.387111,-960.0,-680.0,-1024.444444,90.330526,-1120.0,-860.0,-855.555556,70.277426,-900.0,-740.0,3.888889,1.123569,3.0,10.0,0.006655,0.001388,0.0,0.026,-47,0.0,0.0,0.0,0.0,0.842036,0.14431,0.455,1.325,-0.018007,0.002082,-0.129118,-0.129118,0.62348,0.037276,0.720703,0.720703,-3.6e-05,-1.2e-05,-2.8e-05,-6e-05
a16710ba-b2cf-452c-882d-26c4c63ff89d,1,31.205956,-87.183623,74.182074,19.786718,20.0,129.0,6.852708,1.987497,1.0,13.0,7849.021471,740.828588,1825.0,8995.0,0,0.0,0.0,0.0,0.0,2028.888889,134.03519,1860.0,2280.0,1844.444444,169.122645,1580.0,2100.0,2048.888889,151.470162,1860.0,2320.0,1760.0,169.705627,1520.0,2040.0,61.888889,4.605418,53.0,68.0,0.231496,0.027826,0.164,0.308,13,1.0,0.0,1.0,1.0,31.105234,1.004637,28.864,33.543,0.796593,0.276385,0.504927,1.129927,2.086997,0.281229,1.559219,2.434219,-8e-06,1e-05,-2.3e-05,9e-06,-1080.0,19.682476,-1060.0,-1000.0,-886.666667,30.843986,-940.0,-840.0,-1060.0,37.117448,-1060.0,-960.0,-851.111111,23.91701,-880.0,-760.0,-0.888889,-0.242898,-1.0,-1.0,-0.000526,-0.00069,0.0,-0.001,-46,0.0,0.0,0.0,0.0,1.024402,0.139535,0.639,1.526,-0.490229,0.092128,-0.504118,-0.504118,1.706814,0.077105,1.595703,1.845703,-1.1e-05,-3e-06,-5e-06,-1.9e-05
b046c088-b0f8-47b6-92d4-3b86faa69aea,1,35.097967,-85.442368,351.123388,149.129102,164.0,701.0,6.257819,3.098346,1.0,13.0,8184.692633,1132.341008,148.0,9278.0,0,0.0,0.0,0.0,0.0,1586.666667,301.109061,1120.0,2020.0,1766.666667,242.578739,1440.0,2120.0,1717.777778,260.161393,1320.0,2100.0,1666.666667,221.710522,1320.0,2000.0,73.777778,4.516089,66.0,81.0,0.258072,0.036699,0.162,0.336,61,1.0,0.0,1.0,1.0,25.381935,2.372991,22.656,32.996,1.074371,0.433458,0.504927,1.629927,0.003664,0.52411,-1.065781,0.559219,-1.5e-05,2.8e-05,-5.5e-05,1.8e-05,-95.555555,195.512578,-320.0,200.0,53.333334,128.269218,-20.0,260.0,15.555556,145.291633,-120.0,260.0,428.888889,48.263266,340.0,440.0,17.777778,-0.754374,19.0,17.0,-0.001747,-0.000832,-0.001,-0.007,-31,0.0,0.0,0.0,0.0,0.591203,0.222029,0.382,1.358,-0.129118,-0.106961,0.120882,-0.504118,-1.293186,0.223647,-1.779297,-1.154297,3.7e-05,2e-06,4.7e-05,2.7e-05
3c7ef4ce-9a23-49f9-aedd-3f46b622ccb7,1,34.893206,-88.682774,146.839055,16.094088,113.0,213.0,7.21938,2.942864,1.0,13.0,8365.178985,536.41966,3636.0,9255.0,0,0.0,0.0,0.0,0.0,3342.222222,304.25785,3020.0,3820.0,3195.555556,315.070049,2860.0,3700.0,3342.222222,304.25785,3020.0,3820.0,2857.777778,273.811686,2560.0,3320.0,84.444444,2.712568,81.0,90.0,0.20136,0.046256,0.096,0.307,116,1.0,0.0,1.0,1.0,29.136554,0.813151,27.981,36.117,1.171593,0.671855,0.129927,2.004927,1.378664,0.562457,0.684219,2.184219,2.6e-05,2e-05,-1.8e-05,5.1e-05,-420.0,239.317231,-640.0,-40.0,-482.222222,256.612509,-740.0,-80.0,-420.0,239.317231,-640.0,-40.0,-488.888889,211.987563,-700.0,-120.0,-2.777778,-0.476921,-2.0,-2.0,-0.001496,-0.000556,0.0,-0.002,115,0.0,0.0,0.0,0.0,0.73882,0.060843,0.575,1.636,-0.406896,0.322694,-0.754118,-0.004118,-0.932074,0.004131,-0.904297,-1.029297,-1.3e-05,6e-06,-2.3e-05,0.0
90ceecec-b63b-4f92-b246-0064ca607b69,1,30.119977,-85.147898,9.656144,5.362205,1.0,30.0,4.207867,2.505445,0.0,12.0,7632.090404,742.717012,2051.0,9079.0,5,1.0,0.0,1.0,1.0,2955.555556,172.505144,2760.0,3260.0,2751.111111,160.030861,2560.0,3060.0,2955.555556,172.505144,2760.0,3260.0,2502.222222,157.60554,2300.0,2820.0,41.111111,2.330686,38.0,44.0,0.177105,0.056676,0.033,0.314,34,1.0,0.0,1.0,1.0,32.679713,1.547195,29.521,36.137,0.96326,0.288675,0.629927,1.504927,1.378664,0.277082,1.059219,2.059219,-1e-05,1.9e-05,-3.2e-05,1.8e-05,-735.555555,8.632263,-720.0,-680.0,-731.111111,4.411826,-720.0,-680.0,-735.555555,8.632263,-720.0,-680.0,-664.444445,11.546191,-680.0,-600.0,-4.666667,-0.326705,-4.0,-6.0,-0.001545,-0.000197,0.0,-0.002,12,0.0,0.0,0.0,0.0,1.40007,0.348667,0.703,1.988,0.690326,0.009512,0.870882,0.745882,0.151259,0.105848,0.095703,0.595703,-2.4e-05,3e-06,-2.3e-05,-1.9e-05
65dedab1-2b18-4b0e-bae1-813d4f6e4d4d,1,30.575182,-89.481469,36.565974,17.089839,3.0,96.0,7.590058,2.16764,1.0,13.0,7900.438903,664.771229,2234.0,9106.0,0,0.0,0.0,0.0,0.0,2364.444444,173.276344,2040.0,2680.0,2071.111111,171.038946,1760.0,2380.0,2364.444444,173.276344,2040.0,2680.0,1895.555556,206.295964,1520.0,2240.0,57.111111,2.233306,52.0,59.0,0.255552,0.019218,0.194,0.308,23,1.0,0.0,1.0,1.0,30.975042,0.975838,29.522,39.81,2.33826,0.204124,1.879927,2.504927,0.711997,0.174581,0.434219,1.059219,-2e-05,1.4e-05,-4.2e-05,9e-06,-417.777778,81.651775,-540.0,-220.0,-402.222222,65.629691,-500.0,-240.0,-417.777778,81.651775,-540.0,-220.0,-337.777777,76.338706,-460.0,-160.0,-14.0,-1.245022,-11.0,-16.0,-0.001238,-2.8e-05,-0.001,-0.001,-33,0.0,0.0,0.0,0.0,1.139406,0.178232,0.805,2.494,-0.22634,0.084647,-0.504118,-0.254118,1.359592,-0.049371,1.470703,1.345703,-2.9e-05,1e-06,-3.3e-05,-2.8e-05
dfb02e5b-79b8-4e49-bc85-fa6ba285b130,1,30.130524,-87.536431,4.039474,3.894804,1.0,17.0,1.048611,3.260091,0.0,16.0,-2045.905211,2576.491569,-3000.0,9245.0,1277,1.0,0.0,1.0,1.0,2446.666667,92.855922,2320.0,2620.0,2062.222222,68.924722,1960.0,2180.0,2446.666667,92.855922,2320.0,2620.0,1353.333333,80.55364,1240.0,1500.0,79.333333,6.164414,68.0,88.0,0.165769,0.038774,0.123,0.238,13,1.0,0.0,1.0,1.0,32.020538,0.805686,30.756,33.563,2.116038,0.383897,1.504927,2.629927,-0.301892,0.915614,-1.565781,1.309219,-5.4e-05,7e-06,-6.5e-05,-4.2e-05,-722.222222,26.115222,-760.0,-660.0,-580.0,22.310995,-620.0,-540.0,-722.222222,26.115222,-760.0,-660.0,-628.888889,42.321083,-700.0,-580.0,-5.222223,1.615639,-8.0,-3.0,-0.000385,-0.000423,0.0,-0.001,9,0.0,0.0,0.0,0.0,0.917538,0.103526,0.702,1.133,-0.559673,-0.015756,-0.379118,-0.629118,-0.057075,0.303242,-0.154297,0.720703,-1.1e-05,-8e-06,4e-06,-2.4e-05
c71f5211-a297-4176-b124-9bb278f27067,1,33.323933,-86.026278,269.710423,78.19843,139.0,683.0,6.21305,1.811711,4.0,13.0,8206.873762,720.315418,2653.0,9351.0,0,0.0,0.0,0.0,0.0,2657.777778,173.447256,2400.0,2960.0,2646.666667,167.066188,2360.0,2880.0,2677.777778,174.977953,2400.0,2960.0,2502.222222,164.504494,2200.0,2720.0,35.222222,2.657391,32.0,41.0,0.193482,0.034778,0.066,0.276,41,1.0,0.0,1.0,1.0,29.711401,0.87915,28.091,32.675,1.58826,0.306186,1.129927,2.129927,1.67033,0.438766,1.059219,2.434219,4.5e-05,1.7e-05,9e-06,6.9e-05,-40.0,97.176135,-200.0,120.0,77.777778,100.994771,-120.0,200.0,-20.0,98.706832,-200.0,120.0,88.888889,111.171161,-120.0,240.0,0.777778,0.295136,1.0,3.0,-0.000336,-5.3e-05,0.0,-0.001,-5,0.0,0.0,0.0,0.0,1.028934,0.135484,0.736,1.441,0.384771,-0.089586,0.370882,0.245882,-0.584853,0.168735,-0.904297,-0.404297,4e-06,1e-06,4e-06,9e-06
d1a3fc36-abf0-422d-b597-99e3f85de4a2,1,31.105407,-87.615398,72.199775,21.165241,11.0,110.0,7.035753,2.881772,1.0,13.0,8004.281131,733.591847,1405.0,9256.0,0,0.0,0.0,0.0,0.0,2337.777778,139.982362,2100.0,2540.0,2191.111111,233.64001,1840.0,2620.0,2382.222222,170.344604,2100.0,2640.0,2013.333333,184.752086,1780.0,2320.0,56.444444,7.41037,42.0,67.0,0.190964,0.028941,0.106,0.255,34,1.0,0.0,1.0,1.0,30.672341,0.836059,28.619,32.472,1.004927,0.520416,0.254927,1.754927,2.281442,0.19345,1.809219,2.434219,3.4e-05,1.6e-05,0.0,5.1e-05,-700.0,71.705511,-800.0,-580.0,-533.333333,87.040699,-660.0,-380.0,-695.555556,57.820258,-800.0,-660.0,-428.888889,26.8648,-440.0,-400.0,-7.0,-0.279611,-6.0,-6.0,-0.000464,-5.7e-05,0.0,-0.002,-21,0.0,0.0,0.0,0.0,0.947095,0.128672,0.569,1.253,0.259771,0.058519,-0.004118,0.120882,2.206815,-0.02261,2.095703,2.095703,2e-05,7e-06,-5e-06,1.9e-05
68e97144-667f-46e4-9d89-a6ad340d63aa,1,31.809989,-87.142623,91.288126,28.69313,36.0,174.0,5.908631,1.440011,1.0,12.0,8311.719282,637.553325,2571.0,9530.0,0,0.0,0.0,0.0,0.0,2546.666667,168.126936,2300.0,2840.0,2406.666667,94.280904,2280.0,2580.0,2546.666667,168.126936,2300.0,2840.0,2348.888889,110.39771,2180.0,2520.0,25.333333,3.333333,22.0,33.0,0.218876,0.02862,0.133,0.309,51,1.0,0.0,1.0,1.0,30.866307,0.692392,29.545,33.003,0.421593,0.212459,0.004927,0.754927,2.42033,0.20787,2.184219,2.809219,1e-05,1.5e-05,-1.8e-05,3.2e-05,-408.888889,35.872038,-500.0,-320.0,-424.444444,-25.017456,-380.0,-420.0,-408.888889,35.872038,-500.0,-320.0,-437.777778,-16.444274,-420.0,-440.0,-2.444445,0.939926,-4.0,-1.0,0.005058,0.000737,-0.001,0.0,14,0.0,0.0,0.0,0.0,0.917183,0.1126,0.751,1.563,-0.893007,0.108524,-1.129118,-0.754118,1.706814,-0.182998,2.095703,1.595703,-1.1e-05,8e-06,-2.7e-05,0.0
9fe995fa-2c71-45bf-b741-74ec55b04275,1,30.433325,-88.92514,13.55453,10.02097,1.0,61.0,5.335375,4.470556,0.0,16.0,3640.096683,4638.37644,-3000.0,8825.0,873,1.0,0.0,1.0,1.0,3255.555556,155.714205,3040.0,3500.0,3000.0,175.878746,2780.0,3260.0,3351.111111,180.397367,3120.0,3680.0,2597.777778,153.317229,2360.0,2880.0,38.777778,2.439389,36.0,44.0,0.257151,0.036728,0.152,0.326,15,1.0,0.0,1.0,1.0,32.787396,3.454704,29.088,39.463,1.282704,0.398686,0.879927,2.129927,1.211997,0.23406,1.059219,1.684219,1.3e-05,2.6e-05,-1.8e-05,6e-05,-108.888888,66.381977,-200.0,0.0,-84.444444,67.649451,-160.0,20.0,-13.333333,91.065139,-120.0,180.0,-333.333333,41.7183,-400.0,-220.0,-10.333333,-0.841683,-8.0,-11.0,-0.000906,4.9e-05,-0.001,-0.001,-13,0.0,0.0,0.0,0.0,1.269971,0.443942,0.776,2.122,-0.61523,0.23791,-0.754118,-0.004118,1.817925,0.046689,1.845703,1.970703,1.1e-05,1.2e-05,-4e-06,3.2e-05
5a0bd7d2-5dae-4198-a8d0-810c91b165a7,1,31.524229,-86.308762,115.476056,18.524665,61.0,172.0,6.89506,1.926757,1.0,12.0,7914.894992,747.464199,-443.0,9503.0,0,0.0,0.0,0.0,0.0,2760.0,48.074017,2700.0,2860.0,2560.0,71.802197,2460.0,2700.0,2760.0,48.074017,2700.0,2860.0,2442.222222,83.50353,2340.0,2620.0,58.111111,2.377882,53.0,61.0,0.193727,0.032082,0.107,0.271,38,1.0,0.0,1.0,1.0,31.507216,0.920086,30.061,33.9,1.58826,0.186339,1.254927,1.879927,1.989775,0.295282,1.559219,2.434219,7e-06,2.9e-05,-3.7e-05,6.5e-05,-322.222222,-105.532824,-120.0,-420.0,-382.222222,-75.904553,-240.0,-400.0,-322.222222,-105.532824,-120.0,-420.0,-311.111111,-75.381474,-160.0,-340.0,-1.666667,1.15062,-4.0,0.0,0.000432,0.00079,-0.001,0.003,-14,0.0,0.0,0.0,0.0,1.173482,0.206451,0.932,1.683,-0.754118,0.042001,-0.879118,-0.629118,0.567925,0.074803,0.470703,0.720703,1.6e-05,1.1e-05,-5e-06,4.2e-05
392a8f9a-28ec-4bc1-b613-8ef451ceec2b,1,33.001234,-86.772221,167.392576,24.008622,109.0,229.0,6.987374,1.766344,1.0,13.0,7789.488226,919.956743,1364.0,9952.0,0,0.0,0.0,0.0,0.0,1973.333333,111.952371,1820.0,2160.0,1913.333333,103.708995,1760.0,2080.0,1973.333333,111.952371,1820.0,2160.0,1735.555556,90.321784,1600.0,1880.0,33.444444,1.571348,31.0,36.0,0.186547,0.04664,0.066,0.26,42,1.0,0.0,1.0,1.0,31.541216,0.737637,29.974,34.152,1.102149,0.141639,0.879927,1.254927,1.725886,0.25,1.309219,2.059219,4e-06,6e-06,-9e-06,9e-06,-326.666667,68.747433,-400.0,-200.0,-204.444445,60.049256,-280.0,-100.0,-326.666667,68.747433,-400.0,-200.0,-177.777777,34.544449,-220.0,-120.0,-2.666667,0.047869,-3.0,-3.0,-0.000539,-0.00011,0.0,-0.001,1,0.0,0.0,0.0,0.0,1.258921,0.148535,0.923,1.85,0.120882,0.063072,-0.004118,0.120882,0.442925,0.146065,0.220703,0.595703,1.3e-05,0.0,9e-06,9e-06
b0be81fb-4a31-4f53-bd02-95b79d6da333,1,33.331931,-88.770101,83.077183,13.94586,55.0,152.0,6.995668,2.237355,0.0,13.0,7926.016552,854.407419,255.0,9289.0,2,1.0,0.0,1.0,1.0,2688.888889,64.712088,2600.0,2800.0,2533.333333,63.94442,2460.0,2640.0,2688.888889,64.712088,2600.0,2800.0,2175.555556,63.789778,2100.0,2300.0,65.888889,2.514157,63.0,70.0,0.228245,0.044658,0.139,0.374,8,1.0,0.0,1.0,1.0,31.196189,1.098046,29.514,41.392,2.171593,0.176777,1.879927,2.379927,1.989775,0.119477,1.809219,2.184219,-2.3e-05,7e-06,-3.2e-05,-1.4e-05,-380.0,-1.359329,-380.0,-380.0,-366.666667,-4.042507,-340.0,-360.0,-380.0,-1.359329,-380.0,-380.0,-488.888888,-9.104531,-460.0,-460.0,-1.222222,0.183471,-1.0,-2.0,-0.001692,-0.000671,0.0,0.0,-3,0.0,0.0,0.0,0.0,0.986672,0.182759,0.731,2.584,-0.212452,-0.123686,-0.004118,-0.379118,0.442925,0.036144,0.345703,0.470703,7e-06,-7e-06,1.9e-05,0.0
