roi_id,type,lat,lon,ELEV_mean_0,ELEV_stddev_0,ELEV_min_0,ELEV_max_0,LCT_mean_0,LCT_stddev_0,LCT_min_0,LCT_max_0,NDVI_mean_0,NDVI_stddev_0,NDVI_min_0,NDVI_max_0,WATERBODY_count_0,WATERBODY_mean_0,WATERBODY_stddev_0,WATERBODY_min_0,WATERBODY_max_0,CAPE0_mean_4,CAPE0_stddev_4,CAPE0_min_4,CAPE0_max_4,CAPE1_mean_4,CAPE1_stddev_4,CAPE1_min_4,CAPE1_max_4,CAPE2_mean_4,CAPE2_stddev_4,CAPE2_min_4,CAPE2_max_4,CAPE3_mean_4,CAPE3_stddev_4,CAPE3_min_4,CAPE3_max_4,HTFL_RH_mean_4,HTFL_RH_stddev_4,HTFL_RH_min_4,HTFL_RH_max_4,SMOIS0_mean_4,SMOIS0_stddev_4,SMOIS0_min_4,SMOIS0_max_4,TCUM_CLOUD_count_4,TCUM_CLOUD_mean_4,TCUM_CLOUD_stddev_4,TCUM_CLOUD_min_4,TCUM_CLOUD_max_4,TSOIL0_mean_4,TSOIL0_stddev_4,TSOIL0_min_4,TSOIL0_max_4,UGRD_mean_4,UGRD_stddev_4,UGRD_min_4,UGRD_max_4,VGRD_mean_4,VGRD_stddev_4,VGRD_min_4,VGRD_max_4,WINDCONV_mean_4,WINDCONV_stddev_4,WINDCONV_min_4,WINDCONV_max_4
27e2297b-c478-49fd-b650-f43493715aad,1,33.273815,-85.163316,251.11768,49.577849,179.0,418.0,6.578899,1.739171,1.0,13.0,8476.819168,455.744934,2671.0,9104.0,1,1.0,0.0,1.0,1.0,286.666667,63.245553,220.0,380.0,415.555556,100.123381,240.0,580.0,440.0,95.684667,260.0,580.0,293.333333,77.746025,160.0,420.0,47.0,3.711843,42.0,53.0,0.277343,0.019401,0.201,0.326,0,0.0,0.0,0.0,0.0,21.346898,0.293565,20.591,21.872,-0.385119,0.164336,-0.662897,-0.037897,-0.357895,0.242956,-0.732895,0.017105,5e-06,1.7e-05,-2.3e-05,3.2e-05
ea6f50c9-80df-4310-92ae-3c2207f3eef1,1,31.095927,-85.206806,53.970158,17.161879,18.0,100.0,9.587708,2.352544,1.0,13.0,6664.611177,1080.274567,1350.0,9835.0,0,0.0,0.0,0.0,0.0,273.333333,107.49677,120.0,420.0,240.0,80.0,140.0,360.0,277.777778,101.737983,140.0,420.0,120.0,23.094011,80.0,160.0,20.666667,0.666667,20.0,22.0,0.232482,0.023519,0.185,0.276,1,1.0,0.0,1.0,1.0,25.982158,0.195664,25.537,26.649,0.017658,0.103935,-0.162897,0.212103,-0.260673,0.304924,-0.732895,0.142105,2.8e-05,1.2e-05,9e-06,4.6e-05
50fc57e8-4ed6-446a-80f3-aa699d50e447,1,33.505311,-84.998318,283.335586,46.385612,192.0,396.0,7.242274,1.82281,1.0,13.0,7879.921721,824.248548,1967.0,9249.0,0,0.0,0.0,0.0,0.0,453.333333,104.986772,260.0,600.0,464.444444,139.770535,280.0,760.0,546.666667,155.492051,320.0,840.0,300.0,131.656118,160.0,600.0,40.888889,2.997942,37.0,46.0,0.261489,0.025298,0.205,0.313,0,0.0,0.0,0.0,0.0,21.311698,0.374781,20.532,22.197,-0.107342,0.421271,-0.662897,0.712103,-0.455117,0.174581,-0.732895,-0.232895,1.7e-05,1.1e-05,-5e-06,3.2e-05
b35aa934-ae54-4891-be9a-06c07e0c97d6,1,30.379315,-85.407873,30.675325,14.910694,1.0,76.0,6.089783,2.724841,1.0,13.0,6625.815918,1176.216873,676.0,9895.0,2,1.0,0.0,1.0,1.0,840.0,148.174072,640.0,1040.0,568.888889,121.878304,420.0,760.0,840.0,148.174072,640.0,1040.0,200.0,52.493386,140.0,300.0,22.0,0.666667,21.0,23.0,0.202681,0.028495,0.142,0.28,14,1.0,0.0,1.0,1.0,26.294507,0.249153,25.813,26.871,-0.426786,0.092128,-0.537897,-0.287897,0.433772,0.117851,0.267105,0.642105,-2e-06,7e-06,-1.4e-05,5e-06
0c4d7f2d-e8e2-418a-a4a3-b0c7afa5e3f4,1,30.817375,-89.469986,69.627528,18.881833,28.0,119.0,7.027211,2.50217,1.0,12.0,7807.913828,907.245668,1794.0,9991.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.777778,53.702427,640.0,780.0,864.444444,187.326875,600.0,1140.0,135.555556,80.981632,20.0,260.0,35.222222,2.779999,31.0,40.0,0.267287,0.011319,0.237,0.301,0,0.0,0.0,0.0,0.0,25.428273,0.209455,24.876,26.002,-0.24623,0.276385,-0.662897,0.212103,-1.691228,0.228218,-1.982895,-1.357895,-6e-06,1.3e-05,-2.8e-05,1.4e-05
aa9799ab-2c7f-4fce-ae9b-4089cb2ba55a,1,34.504069,-87.975295,207.605839,31.198584,147.0,297.0,5.691855,2.207451,1.0,13.0,8318.998671,865.749974,917.0,9994.0,8,1.0,0.0,1.0,1.0,513.333333,166.53328,220.0,760.0,920.0,48.989795,860.0,1000.0,1024.444444,98.782715,920.0,1220.0,755.555556,57.948466,640.0,800.0,42.444444,8.945652,28.0,58.0,0.260073,0.013623,0.22,0.294,7,1.0,0.0,1.0,1.0,23.321942,0.443884,22.329,24.159,0.850992,0.31427,0.212103,1.212103,-0.191228,0.408248,-0.857895,0.642105,2.3e-05,1.7e-05,0.0,4.6e-05
ee7747af-3f12-4636-b37e-aa6e4699774b,1,30.548945,-88.778207,16.71206,12.165604,1.0,50.0,6.01746,3.005288,1.0,16.0,7112.458666,1688.448299,-3000.0,8969.0,82,1.0,0.0,1.0,1.0,28.888889,23.306863,0.0,60.0,882.222222,194.009036,600.0,1180.0,1013.333333,229.201513,640.0,1360.0,464.444444,97.878736,340.0,600.0,53.888889,6.573422,45.0,63.0,0.282529,0.033604,0.158,0.333,1,1.0,0.0,1.0,1.0,26.762942,0.55955,25.983,28.832,0.295436,0.220479,-0.037897,0.587103,-1.371784,0.171234,-1.607895,-1.107895,1e-06,1.4e-05,-2.3e-05,1.4e-05
60504d55-06cf-475d-bda9-fcb27e7ccfd4,1,33.524138,-87.602348,127.880899,30.472448,61.0,238.0,5.916796,1.58115,1.0,12.0,8306.160162,612.136146,3427.0,9344.0,0,0.0,0.0,0.0,0.0,562.222222,86.123655,420.0,700.0,906.666667,45.215533,840.0,980.0,884.444444,15.713484,860.0,900.0,755.555556,18.324914,740.0,800.0,73.222222,0.916246,72.0,75.0,0.267877,0.019279,0.183,0.306,15,1.0,0.0,1.0,1.0,22.893862,0.362526,21.823,23.612,-0.204564,0.131762,-0.287897,0.087103,-0.066228,0.195434,-0.357895,0.267105,-1e-05,8e-06,-2.3e-05,0.0
0b1909b4-b87a-4323-b3e2-2c36b9909da2,1,32.722304,-86.073717,156.828266,35.949387,56.0,239.0,6.138162,1.932754,1.0,12.0,8068.87291,1352.087858,334.0,9760.0,104,1.0,0.0,1.0,1.0,182.222222,17.497795,160.0,200.0,420.0,78.315601,300.0,540.0,306.666667,37.712362,260.0,380.0,204.444444,12.570787,180.0,220.0,61.888889,1.968894,58.0,64.0,0.250366,0.026171,0.173,0.305,0,0.0,0.0,0.0,0.0,21.707478,0.488814,20.802,23.104,0.337103,0.144338,0.087103,0.587103,-0.580117,0.114531,-0.732895,-0.357895,-2e-06,1e-05,-2.3e-05,1.4e-05
3df552b8-7cb4-4253-8955-48ebdafaf5e5,1,30.854286,-85.227178,35.602254,8.051356,14.0,60.0,8.858645,2.442813,1.0,13.0,6723.439969,1045.915643,1482.0,9220.0,0,0.0,0.0,0.0,0.0,511.111111,92.429486,400.0,680.0,411.111111,64.021601,320.0,520.0,511.111111,92.429486,400.0,680.0,151.111111,21.314807,120.0,180.0,20.555556,0.684935,20.0,22.0,0.208768,0.022188,0.167,0.264,1,1.0,0.0,1.0,1.0,26.352058,0.271484,25.819,26.816,0.059325,0.078567,-0.037897,0.212103,0.253216,0.181089,0.017105,0.517105,1.7e-05,7e-06,9e-06,3.2e-05
521aea8a-aad8-456a-b3b8-790361528899,1,33.891228,-87.723351,168.797632,28.288639,109.0,283.0,6.29128,1.811426,4.0,13.0,8397.879757,634.268592,3026.0,9499.0,0,0.0,0.0,0.0,0.0,777.777778,46.613727,680.0,840.0,855.555556,24.545247,820.0,900.0,971.111111,25.141574,920.0,1000.0,775.555556,20.608041,740.0,800.0,71.0,1.333333,69.0,73.0,0.25565,0.022409,0.194,0.314,1,1.0,0.0,1.0,1.0,22.861643,0.367045,21.833,23.708,-0.274008,0.160776,-0.537897,0.087103,-0.066228,0.228218,-0.482895,0.267105,1.9e-05,1.1e-05,0.0,3.2e-05
828ff6a0-ef63-41ec-b69b-2cb7a3d9d6b7,1,34.098232,-90.035512,72.019123,23.281465,41.0,122.0,9.241865,2.83958,1.0,16.0,8150.813234,1323.738803,-1507.0,9370.0,37,1.0,0.0,1.0,1.0,480.0,136.300322,280.0,640.0,1755.555556,156.284009,1520.0,2000.0,1602.222222,148.307322,1380.0,1840.0,880.0,76.594169,720.0,980.0,7.0,1.632993,5.0,10.0,0.263382,0.023637,0.217,0.315,0,0.0,0.0,0.0,0.0,25.906581,0.404842,25.268,26.969,0.267658,0.062113,0.212103,0.337103,1.044883,0.210635,0.642105,1.392105,1.4e-05,6e-06,5e-06,2.3e-05
05f6b30a-da29-4087-af85-11d6346e9966,1,32.818293,-85.634509,208.513725,24.20165,149.0,273.0,6.062868,1.574243,1.0,12.0,8240.463799,844.764571,1217.0,9539.0,9,1.0,0.0,1.0,1.0,191.111111,21.314807,160.0,220.0,302.222222,33.259177,260.0,360.0,331.111111,50.868992,260.0,420.0,200.0,37.712362,140.0,260.0,57.111111,2.078699,54.0,60.0,0.244993,0.01976,0.209,0.301,0,0.0,0.0,0.0,0.0,21.443891,0.360459,20.686,22.194,0.073214,0.231574,-0.287897,0.462103,-0.53845,0.119477,-0.732895,-0.357895,-1.8e-05,6e-06,-2.3e-05,-5e-06
b072d160-4316-41c0-89a3-97ec1f996e4b,1,34.0446,-85.968683,215.447887,56.183918,140.0,446.0,7.82637,2.304947,1.0,16.0,7716.527626,928.50778,-1577.0,8934.0,4,1.0,0.0,1.0,1.0,317.777778,166.117614,100.0,640.0,1015.555556,185.419112,760.0,1440.0,1308.888889,154.088318,1080.0,1620.0,504.444444,145.686964,340.0,780.0,57.222222,4.39135,50.0,64.0,0.257529,0.034998,0.156,0.345,23,1.0,0.0,1.0,1.0,22.754254,0.383283,22.045,23.913,-0.343453,0.344153,-0.912897,0.087103,-0.024562,0.35843,-0.607895,0.517105,2.4e-05,2e-05,-9e-06,5.1e-05
aa023b00-cf91-4a10-8b49-87f39570b2d2,1,30.095343,-89.644402,1.776078,1.171609,1.0,6.0,7.110895,4.47598,1.0,16.0,577.098035,4305.820998,-3000.0,9851.0,2207,1.0,0.0,1.0,1.0,697.777778,600.477177,80.0,1960.0,1940.0,153.767501,1700.0,2200.0,2048.888889,131.355704,1820.0,2280.0,1333.333333,334.929512,840.0,1920.0,83.666667,2.94392,80.0,88.0,0.281149,0.017903,0.231,0.314,0,0.0,0.0,0.0,0.0,27.110239,0.245627,26.446,27.576,-1.385119,0.694167,-2.537897,-0.537897,-1.191228,0.166667,-1.482895,-0.982895,1.3e-05,3.9e-05,-6.9e-05,6.5e-05
54a61fbd-d3d8-40df-8863-d9bea15b62d5,1,34.195582,-86.539021,257.468838,37.967978,152.0,336.0,9.341886,2.555829,1.0,13.0,7844.412814,579.7831,488.0,9068.0,0,0.0,0.0,0.0,0.0,475.555556,121.756689,220.0,660.0,1026.666667,83.798701,900.0,1180.0,968.888889,67.403337,860.0,1060.0,837.777778,50.283149,780.0,920.0,71.444444,2.362255,67.0,75.0,0.192464,0.023033,0.151,0.255,13,1.0,0.0,1.0,1.0,22.59808,0.291156,22.027,23.331,-0.301786,0.109361,-0.537897,-0.162897,0.558772,0.204124,0.142105,0.892105,3e-06,7e-06,-5e-06,1.8e-05
86e7abb4-3dfd-406a-9150-6d082f5b6de1,1,30.735863,-87.497641,47.40697,18.843179,7.0,97.0,5.936572,3.149336,1.0,12.0,7322.64487,749.503435,2776.0,8958.0,0,0.0,0.0,0.0,0.0,120.0,24.944383,80.0,160.0,468.888889,212.939451,200.0,780.0,453.333333,191.369335,260.0,800.0,164.444444,53.147826,80.0,240.0,38.555556,3.370167,33.0,44.0,0.268203,0.036631,0.195,0.345,0,0.0,0.0,0.0,0.0,25.916587,0.33046,25.134,26.664,0.170436,0.131762,-0.037897,0.462103,-0.802339,0.277082,-1.232895,-0.482895,1.9e-05,1e-05,9e-06,3.7e-05
a0157b40-9373-42ec-abd3-252b16b38f8a,1,33.642911,-85.276098,325.250703,37.598065,238.0,457.0,7.238949,1.824976,2.0,13.0,7690.658972,636.140625,3642.0,9369.0,0,0.0,0.0,0.0,0.0,460.0,112.743564,280.0,600.0,388.888889,116.279782,220.0,560.0,491.111111,143.329027,300.0,700.0,191.111111,103.7566,80.0,400.0,43.666667,2.309401,40.0,48.0,0.251853,0.03025,0.161,0.311,0,0.0,0.0,0.0,0.0,21.191287,0.315455,20.532,22.127,-0.287897,0.235702,-0.537897,0.087103,-0.330117,0.153408,-0.607895,-0.107895,-2.3e-05,2.6e-05,-6.5e-05,2.3e-05
04446e04-b567-468f-abeb-dcafd420e461,1,30.775452,-85.940718,41.745925,23.858035,9.0,106.0,6.714153,2.330177,1.0,13.0,7335.401329,901.587287,1273.0,9927.0,0,0.0,0.0,0.0,0.0,546.666667,189.502272,260.0,840.0,471.111111,125.471949,280.0,660.0,588.888889,160.861876,340.0,840.0,242.222222,14.740555,220.0,260.0,19.666667,0.666667,19.0,21.0,0.237295,0.020857,0.18,0.278,0,0.0,0.0,0.0,0.0,26.369719,0.386962,25.286,27.109,0.600992,0.461897,-0.287897,1.212103,0.128216,0.190435,-0.107895,0.392105,-3.4e-05,1.1e-05,-4.6e-05,-1.4e-05
209dfa9f-5df0-4600-9c27-4c9ec21070a4,1,33.135973,-87.050892,148.027621,32.276494,69.0,250.0,6.286642,1.635385,1.0,13.0,7854.409304,754.529995,1033.0,9317.0,0,0.0,0.0,0.0,0.0,280.0,16.329932,260.0,300.0,891.111111,66.7407,800.0,980.0,742.222222,99.082208,620.0,880.0,502.222222,95.426269,380.0,620.0,72.555556,1.571348,70.0,75.0,0.249582,0.021996,0.177,0.299,0,0.0,0.0,0.0,0.0,22.593759,0.28889,21.856,23.138,-0.010119,0.1288,-0.162897,0.212103,-0.066228,0.058926,-0.107895,0.017105,3e-06,8e-06,-1.4e-05,9e-06
28439527-6904-4c3e-9db9-e6ac1194a6b7,1,30.559817,-89.059474,26.883944,15.470683,1.0,78.0,6.798512,2.918241,1.0,13.0,7300.423365,1131.582624,-1948.0,9994.0,8,1.0,0.0,1.0,1.0,28.888889,28.45833,0.0,80.0,937.777778,177.249214,740.0,1180.0,1144.444444,174.299303,900.0,1400.0,462.222222,91.624569,340.0,600.0,53.555556,8.341478,42.0,64.0,0.273152,0.020407,0.215,0.33,12,1.0,0.0,1.0,1.0,26.537326,0.674898,25.459,28.821,0.12877,0.256851,-0.287897,0.462103,-1.649562,0.131762,-1.857895,-1.482895,1e-05,1.2e-05,-1.8e-05,2.8e-05
6297ad70-d708-4251-91c0-9dc4dc720ec7,1,34.524209,-85.929874,334.860282,79.518563,181.0,454.0,8.930781,3.208938,1.0,16.0,7642.007134,1432.006956,-1631.0,9191.0,101,1.0,0.0,1.0,1.0,4.444444,8.314794,0.0,20.0,953.333333,110.352969,800.0,1160.0,973.333333,185.232587,740.0,1280.0,293.333333,146.059349,60.0,520.0,67.111111,1.791613,63.0,70.0,0.272719,0.022199,0.239,0.351,13,1.0,0.0,1.0,1.0,21.824883,0.516462,21.157,23.326,-0.829564,0.242956,-1.287897,-0.537897,0.017105,0.300463,-0.482895,0.517105,1.1e-05,7e-06,-5e-06,1.8e-05
48354630-45cd-4428-a3bc-d766fc00c30c,1,32.512091,-86.66404,98.533521,39.705562,24.0,204.0,7.15418,1.760349,1.0,13.0,7697.669581,990.223575,63.0,9931.0,2,1.0,0.0,1.0,1.0,202.222222,55.332887,140.0,280.0,700.0,23.094011,660.0,740.0,533.333333,29.81424,480.0,580.0,208.888889,37.843081,160.0,260.0,63.777778,3.520662,57.0,68.0,0.249143,0.031799,0.179,0.362,0,0.0,0.0,0.0,0.0,22.783543,0.474204,21.711,24.079,-0.024008,0.160776,-0.162897,0.337103,-0.53845,0.177865,-0.857895,-0.232895,3e-06,1.2e-05,-1.4e-05,1.8e-05
cd80cfd6-3ce9-40e5-8822-b874883f57b6,1,35.029189,-89.114722,157.088301,18.51408,109.0,213.0,6.362851,2.781528,1.0,12.0,8264.188038,634.138594,2376.0,9455.0,0,0.0,0.0,0.0,0.0,404.444444,144.153553,240.0,660.0,913.333333,122.202019,780.0,1180.0,1257.777778,278.638666,920.0,1820.0,653.333333,74.833148,500.0,720.0,17.111111,0.737028,16.0,18.0,0.269113,0.024854,0.19,0.303,0,0.0,0.0,0.0,0.0,25.216688,0.378141,24.324,25.909,-1.010119,0.376284,-1.537897,-0.412897,0.558772,0.256851,0.267105,1.017105,1.2e-05,8e-06,-5e-06,2.3e-05
9a6e535d-57f4-4b4b-8f2c-4676f9b8717a,1,34.137813,-87.852808,199.345915,39.325021,112.0,286.0,6.464109,1.956507,4.0,13.0,8380.709079,724.595503,1909.0,9897.0,0,0.0,0.0,0.0,0.0,828.888889,36.649828,780.0,880.0,915.555556,29.481109,860.0,960.0,1011.111111,16.629588,980.0,1040.0,846.666667,26.666667,800.0,880.0,65.666667,5.333333,55.0,72.0,0.240613,0.016856,0.196,0.278,27,1.0,0.0,1.0,1.0,23.039036,0.354067,22.198,23.766,-0.190675,0.428084,-0.662897,0.712103,0.017105,0.46398,-0.482895,0.892105,7e-06,1.3e-05,-1.4e-05,3.2e-05
e59072f0-b709-4b67-ac7b-6fbf1f0b2f82,1,33.02947,-87.34649,111.899551,22.646865,51.0,173.0,5.995363,1.478222,1.0,13.0,8101.38667,858.871249,1576.0,9739.0,0,0.0,0.0,0.0,0.0,357.777778,56.91666,280.0,460.0,1020.0,48.074017,940.0,1100.0,957.777778,74.502465,860.0,1060.0,702.222222,63.55711,620.0,800.0,75.111111,0.993808,73.0,76.0,0.218317,0.024732,0.133,0.279,0,0.0,0.0,0.0,0.0,22.736561,0.417133,21.982,23.883,0.087103,0.256851,-0.162897,0.587103,0.183772,0.306186,-0.232895,0.767105,3e-06,6e-06,-9e-06,9e-06
d424a18a-ac6e-49ef-b142-07d839437d85,1,32.029766,-86.699085,99.668725,33.82656,41.0,184.0,6.949985,1.784283,1.0,12.0,7840.350699,740.85009,2908.0,9928.0,0,0.0,0.0,0.0,0.0,155.555556,49.690399,80.0,240.0,680.0,64.635731,540.0,740.0,517.777778,54.523752,420.0,600.0,224.444444,53.147826,160.0,300.0,42.111111,4.331909,36.0,49.0,0.297196,0.03921,0.192,0.388,1,1.0,0.0,1.0,1.0,23.612906,0.311735,22.811,24.407,0.364881,0.184257,0.087103,0.712103,-0.441228,0.058926,-0.482895,-0.357895,-1.4e-05,6e-06,-2.3e-05,-5e-06
4183f24c-2078-4314-8816-ebe8955906c6,1,35.018524,-88.822196,143.986486,19.178889,100.0,207.0,6.030912,2.593471,1.0,12.0,8132.390979,650.314155,2245.0,9333.0,0,0.0,0.0,0.0,0.0,266.666667,114.69767,140.0,520.0,893.333333,112.348664,720.0,1080.0,1108.888889,237.226776,760.0,1420.0,511.111111,88.499146,380.0,680.0,15.888889,0.566558,15.0,17.0,0.247227,0.028558,0.187,0.305,0,0.0,0.0,0.0,0.0,24.860801,0.448664,23.653,25.92,-0.301786,0.259837,-0.787897,0.212103,0.96155,0.177865,0.517105,1.142105,1.2e-05,1.1e-05,-9e-06,2.3e-05
