roi_id,type,lat,lon,ELEV_mean_0,ELEV_stddev_0,ELEV_min_0,ELEV_max_0,LCT_mean_0,LCT_stddev_0,LCT_min_0,LCT_max_0,NDVI_mean_0,NDVI_stddev_0,NDVI_min_0,NDVI_max_0,WATERBODY_count_0,WATERBODY_mean_0,WATERBODY_stddev_0,WATERBODY_min_0,WATERBODY_max_0,CAPE0_mean_4,CAPE0_stddev_4,CAPE0_min_4,CAPE0_max_4,CAPE1_mean_4,CAPE1_stddev_4,CAPE1_min_4,CAPE1_max_4,CAPE2_mean_4,CAPE2_stddev_4,CAPE2_min_4,CAPE2_max_4,CAPE3_mean_4,CAPE3_stddev_4,CAPE3_min_4,CAPE3_max_4,HTFL_RH_mean_4,HTFL_RH_stddev_4,HTFL_RH_min_4,HTFL_RH_max_4,SMOIS0_mean_4,SMOIS0_stddev_4,SMOIS0_min_4,SMOIS0_max_4,TCUM_CLOUD_count_4,TCUM_CLOUD_mean_4,TCUM_CLOUD_stddev_4,TCUM_CLOUD_min_4,TCUM_CLOUD_max_4,TSOIL0_mean_4,TSOIL0_stddev_4,TSOIL0_min_4,TSOIL0_max_4,UGRD_mean_4,UGRD_stddev_4,UGRD_min_4,UGRD_max_4,VGRD_mean_4,VGRD_stddev_4,VGRD_min_4,VGRD_max_4,WINDCONV_mean_4,WINDCONV_stddev_4,WINDCONV_min_4,WINDCONV_max_4
131bd46a-c7f2-41ed-a020-f15aaa3716c4,1,30.525694,-88.215837,22.336027,18.108675,1.0,66.0,6.920749,4.00974,0.0,16.0,5929.353842,3728.345349,-3000.0,9206.0,414,1.0,0.0,1.0,1.0,3475.555556,199.505562,3120.0,3720.0,3260.0,142.672897,3020.0,3460.0,3475.555556,199.505562,3120.0,3720.0,3071.111111,223.529488,2580.0,3340.0,60.111111,3.071172,54.0,64.0,0.224543,0.03003,0.169,0.287,0,0.0,0.0,0.0,0.0,30.571341,2.260137,28.412,37.047,1.269192,0.580682,-0.036364,1.838636,0.125179,0.8391,-0.527598,2.097402,6e-06,2.6e-05,-2.8e-05,5.1e-05
3f85de25-c585-466d-bdc7-64e90bbbe906,1,34.584311,-87.093925,190.838401,18.115039,169.0,251.0,8.908763,3.778673,0.0,16.0,7035.079598,2256.132891,-1862.0,9361.0,171,1.0,0.0,1.0,1.0,2128.888889,47.245093,2040.0,2200.0,1957.777778,64.940619,1840.0,2060.0,2128.888889,47.245093,2040.0,2200.0,1786.666667,93.808315,1620.0,1940.0,73.777778,2.199888,71.0,77.0,0.209417,0.038172,0.162,0.31,5,1.0,0.0,1.0,1.0,26.95111,3.149056,25.143,37.069,0.505303,0.176777,0.338636,0.838636,0.680735,0.46398,-0.027598,1.347402,-4e-05,9e-06,-5.5e-05,-2.3e-05
c8596ac9-6aa8-4abb-b999-929ea9a377b1,1,33.273815,-85.163316,251.11768,49.577849,179.0,418.0,6.569474,1.744795,1.0,13.0,8004.947755,824.666664,-116.0,9534.0,0,0.0,0.0,0.0,0.0,2233.333333,222.311093,1960.0,2640.0,2115.555556,194.999209,1880.0,2480.0,2233.333333,222.311093,1960.0,2640.0,1917.777778,169.56007,1700.0,2220.0,70.555556,1.165343,68.0,72.0,0.174277,0.038696,0.085,0.271,3,1.0,0.0,1.0,1.0,28.280569,0.867084,26.358,30.915,0.866414,0.403017,0.213636,1.463636,-0.055376,0.241363,-0.402598,0.222402,-2e-06,8e-06,-1.4e-05,9e-06
3ab1f18f-6c6c-4c00-84d7-6dc4c555aeed,1,34.899282,-86.192377,372.025324,104.503747,183.0,554.0,5.240821,2.62059,4.0,12.0,8788.962247,518.469193,2771.0,9891.0,0,0.0,0.0,0.0,0.0,1648.888889,206.798047,1360.0,1980.0,1468.888889,189.762685,1220.0,1780.0,1648.888889,206.798047,1360.0,1980.0,1195.555556,169.122645,1000.0,1480.0,78.333333,1.333333,76.0,80.0,0.263849,0.023696,0.199,0.337,2,1.0,0.0,1.0,1.0,24.786576,0.465627,23.549,26.146,0.54697,0.294628,-0.036364,0.963636,0.944624,0.33736,0.347402,1.347402,5e-06,1.6e-05,-1.8e-05,2.8e-05
bad64215-0f75-4294-9796-3ff55aee9ea4,1,31.354711,-85.469101,91.795276,16.426944,48.0,133.0,9.251625,2.470594,1.0,13.0,7329.13295,994.606308,2154.0,8923.0,0,0.0,0.0,0.0,0.0,3311.111111,95.270894,3120.0,3440.0,3173.333333,118.133634,2940.0,3320.0,3311.111111,95.270894,3120.0,3440.0,2955.555556,170.952307,2620.0,3160.0,61.555556,4.348975,55.0,67.0,0.146986,0.046759,0.079,0.277,1,1.0,0.0,1.0,1.0,31.007532,1.381569,29.255,37.066,0.310859,0.281229,-0.161364,0.588636,0.291846,0.145668,0.097402,0.472402,2.1e-05,1.8e-05,-5e-06,5.1e-05
da254bb9-889c-4030-9be4-35f853dfbc4b,1,31.073742,-89.882314,75.505631,29.033589,30.0,127.0,7.21982,2.222401,1.0,13.0,8504.35107,506.774437,2649.0,9438.0,0,0.0,0.0,0.0,0.0,3364.444444,57.176357,3260.0,3440.0,3204.444444,184.69862,3040.0,3660.0,3408.888889,102.463483,3260.0,3620.0,2953.333333,102.415277,2860.0,3200.0,74.555556,2.753225,71.0,80.0,0.23223,0.023383,0.157,0.295,40,1.0,0.0,1.0,1.0,30.641007,0.575288,29.434,31.886,2.477525,0.259837,1.963636,2.838636,-0.513709,0.160776,-0.777598,-0.277598,-1.1e-05,1e-05,-1.8e-05,9e-06
1c464cc7-415a-4a57-9b02-01466d38283e,1,34.351431,-87.256168,224.735838,31.888464,155.0,313.0,6.696653,2.809233,4.0,13.0,8455.009559,584.666146,3537.0,9159.0,0,0.0,0.0,0.0,0.0,2215.555556,43.997755,2160.0,2280.0,2106.666667,58.118653,2000.0,2200.0,2215.555556,43.997755,2160.0,2280.0,2031.111111,83.85761,1880.0,2160.0,70.111111,2.685121,66.0,74.0,0.190391,0.02067,0.107,0.246,0,0.0,0.0,0.0,0.0,26.823094,0.931016,25.137,28.664,0.866414,0.304924,0.338636,1.338636,0.055735,0.166667,-0.152598,0.347402,-1.1e-05,1.7e-05,-3.7e-05,1.4e-05
92566129-fadd-4858-9817-8a08c0d780e2,1,31.492211,-85.742263,101.715973,19.61129,50.0,152.0,7.392136,1.914548,1.0,13.0,7943.829478,713.101482,2261.0,9094.0,0,0.0,0.0,0.0,0.0,3217.777778,61.423444,3120.0,3340.0,3091.111111,61.903948,2980.0,3220.0,3217.777778,61.423444,3120.0,3340.0,2860.0,75.424723,2740.0,3020.0,59.444444,3.095197,55.0,64.0,0.201738,0.029199,0.099,0.256,27,1.0,0.0,1.0,1.0,30.857482,1.078265,29.484,37.066,0.005303,0.489473,-0.661364,0.838636,-0.013709,0.340773,-0.527598,0.472402,4.2e-05,2.1e-05,1.4e-05,7.4e-05
ec2e3a1a-68f6-49cd-955c-57373b5b3a53,1,35.007343,-88.529728,147.042254,14.873776,113.0,187.0,7.603169,3.064232,1.0,13.0,8279.297998,578.226011,3637.0,9210.0,0,0.0,0.0,0.0,0.0,2593.333333,93.808315,2400.0,2720.0,2364.444444,72.282027,2220.0,2460.0,2593.333333,93.808315,2400.0,2720.0,2106.666667,63.94442,1980.0,2200.0,54.444444,1.832491,52.0,57.0,0.197593,0.03377,0.121,0.277,16,1.0,0.0,1.0,1.0,27.5713,1.138268,25.834,37.522,0.185859,0.164336,-0.036364,0.463636,1.583513,0.190435,1.222402,1.847402,7e-06,8e-06,-9e-06,1.8e-05
c1c10558-dfa5-481f-a37a-88f1af328e4d,1,33.170806,-85.46102,252.158963,38.098232,188.0,392.0,6.561846,1.749416,0.0,13.0,8058.482434,911.849023,-267.0,9885.0,9,1.0,0.0,1.0,1.0,2337.777778,217.959108,2060.0,2640.0,2206.666667,195.505044,1960.0,2480.0,2337.777778,217.959108,2060.0,2640.0,2000.0,161.10728,1780.0,2220.0,71.222222,0.785674,70.0,72.0,0.162936,0.033924,0.059,0.262,15,1.0,0.0,1.0,1.0,28.221836,0.798381,26.472,29.992,0.92197,0.282597,0.463636,1.338636,0.264068,0.294628,-0.152598,0.722402,1.4e-05,1.1e-05,-5e-06,2.8e-05
6136a824-8b0f-4908-be54-d61c5281a7ee,1,30.856853,-87.489834,61.331461,19.859173,9.0,109.0,6.388248,3.227878,1.0,13.0,7714.542103,684.56207,2424.0,9181.0,0,0.0,0.0,0.0,0.0,3233.333333,60.369234,3160.0,3340.0,3182.222222,34.569665,3120.0,3220.0,3233.333333,60.369234,3160.0,3340.0,2944.444444,123.208145,2760.0,3100.0,55.333333,1.154701,53.0,57.0,0.204109,0.043785,0.109,0.321,3,1.0,0.0,1.0,1.0,29.423645,0.851962,27.8,31.263,0.824748,0.109361,0.588636,0.963636,0.277957,0.103935,0.097402,0.472402,-9e-06,1.5e-05,-2.8e-05,1.4e-05
4b6e339e-1eda-43e2-bb30-87b3cf9eeb81,1,33.369452,-86.889969,177.530141,35.629471,110.0,394.0,8.319018,2.857243,1.0,13.0,7550.64067,1137.262507,1774.0,9364.0,0,0.0,0.0,0.0,0.0,2102.222222,85.606046,1980.0,2240.0,2033.333333,86.922699,1920.0,2160.0,2102.222222,85.606046,1980.0,2240.0,1888.888889,121.513094,1720.0,2040.0,63.333333,1.699673,61.0,67.0,0.226407,0.044304,0.099,0.304,35,1.0,0.0,1.0,1.0,33.083557,4.742724,27.934,39.425,1.574748,0.149588,1.338636,1.838636,-0.166487,0.07082,-0.277598,-0.027598,1.1e-05,8e-06,0.0,2.8e-05
846cfc78-3bc3-40fd-9d21-0e5135f34f3b,1,34.887554,-88.536704,150.180845,14.626061,113.0,202.0,7.420749,2.889447,1.0,13.0,8290.585908,552.554676,3636.0,9210.0,0,0.0,0.0,0.0,0.0,2531.111111,109.183276,2320.0,2680.0,2322.222222,83.50353,2160.0,2420.0,2531.111111,109.183276,2320.0,2680.0,2077.777778,79.69076,1920.0,2160.0,55.222222,2.09644,52.0,59.0,0.185629,0.033872,0.119,0.275,3,1.0,0.0,1.0,1.0,27.997507,1.050692,26.201,37.522,0.227525,0.149588,-0.036364,0.463636,1.500179,0.262055,0.972402,1.847402,0.0,1.1e-05,-2.3e-05,1.4e-05
5479259a-60e1-41bc-83e1-9ba156d7cde6,1,32.170731,-90.119132,101.537598,17.803627,64.0,153.0,7.952759,2.191747,1.0,13.0,7682.229757,1126.429704,1454.0,9250.0,0,0.0,0.0,0.0,0.0,3040.0,40.0,2980.0,3120.0,2931.111111,47.245093,2860.0,3020.0,3040.0,40.0,2980.0,3120.0,2826.666667,32.659863,2780.0,2880.0,43.111111,1.523479,40.0,45.0,0.243073,0.048193,0.1,0.319,61,1.0,0.0,1.0,1.0,31.823584,3.015279,29.198,38.085,2.810859,0.114531,2.588636,2.963636,0.916846,0.205067,0.722402,1.347402,8e-06,6e-06,-9e-06,1.4e-05
34030041-f193-4ec6-898d-9ff446c49d96,1,30.917643,-88.899838,41.40338,20.348723,6.0,93.0,5.18044,2.677396,1.0,12.0,8257.922347,533.547028,2726.0,9258.0,0,0.0,0.0,0.0,0.0,3586.666667,118.883697,3360.0,3740.0,3484.444444,242.171248,3200.0,3920.0,3637.777778,188.90196,3360.0,3940.0,3295.555556,152.833323,3080.0,3560.0,86.777778,2.48452,83.0,89.0,0.256237,0.017512,0.215,0.302,54,1.0,0.0,1.0,1.0,30.301885,0.668478,28.714,32.328,1.366414,0.114531,1.213636,1.588636,-0.388709,0.07082,-0.527598,-0.277598,-9e-06,1e-05,-2.3e-05,9e-06
